n,t,dt,action,error
17074,2.061718301455425,0.00019254928841517328,accept,0.026744496013715886
17075,2.0619108507438404,0.00010291911955441125,accept,0.07949795832960663
17076,2.0620137698633947,8.12632237096476e-05,accept,0.0038686759858359674
17077,2.0620950330871044,0.00011151283814524528,accept,0.0014190135192490283
17078,2.0622065459252497,0.00012884597509476957,accept,0.0005577846574096909
17079,2.062335391900344,0.0001534199290992863,accept,0.0013094519916626315
17080,2.0624888118294433,0.00014634327329254423,accept,0.0016579167812213985
17081,2.0626351551027358,0.00014754366332209832,accept,0.01904051240811293
17082,2.062782698766058,0.0001070314068658411,accept,0.4852337243357256
17083,2.0628897301729237,6.273423199403051e-05,accept,0.029188347951723714
17084,2.0629524644049178,7.765403830080851e-05,accept,0.009855753362221428
17085,2.0630301184432187,8.375601514215499e-05,accept,0.002409876446483144
17086,2.063113874458361,9.886764349352252e-05,accept,0.0006771058473098358
17087,2.0632127421018542,0.0001210064220089963,accept,2.0539457513973187e-05
17088,2.0633337485238634,0.00021517506627428547,accept,0.0007279972836447367
17089,2.0635489235901376,0.00015801377880425354,accept,0.0033254944037376262
17090,2.063706937368942,0.00013540647072990885,accept,0.013953508099083717
17091,2.0638423438396716,0.00011054655539909813,accept,0.07513688423351014
17092,2.0639528903950706,8.219175393140419e-05,accept,0.01699219877443965
17093,2.064035082149002,9.046834180229104e-05,accept,0.004240350066476773
17094,2.0641255504908043,0.0001041812526222886,accept,0.0008583384713263012
17095,2.0642297317434264,0.0001307302969671162,accept,9.187287707029903e-05
17096,2.0643604620403937,0.00019179541660971017,accept,0.003506091875418312
17097,2.064552257457003,0.00013123917823905222,accept,0.008999352820483095
17098,2.0646834966352423,0.00011481517699536989,accept,0.029805522083459022
