tc,Enstrophy
4.66,2.7132661599
4.68,2.7484331532
4.7,2.7835244132
4.72,2.8184942116
4.74,2.8533090208
4.76,2.8879268692
4.78,2.9223277057
4.8,2.9564715246
4.82,2.9903196723
4.84,3.0238379424
4.86,3.0570042522
4.88,3.0898128568
4.9,3.1222745206
4.92,3.1543945095
4.94,3.1861572863
4.96,3.217492175
4.98,3.2483765274
5,3.2787673433
5.02,3.3086545064
5.04,3.3380463626
5.06,3.3669521519
5.08,3.3953929651
5.1,3.4233784599
5.12,3.4509081027
5.14,3.477968619
5.16,3.504541335
5.18,3.5306098686
5.2,3.5561632642
5.22,3.5812024587
5.24,3.6057286453
5.26,3.6297413632
5.28,3.653237815
5.3,3.6762185711
5.32,3.6986953973
5.34,3.7206959584
5.36,3.7422615896
5.38,3.7634389967
5.4,3.7842702318
5.42,3.8047855708
5.44,3.8250033984
5.46,3.8449366284
5.48,3.864602038
5.5,3.8840217523
5.52,3.903231919
5.54,3.9222728715
5.56,3.9411912273
5.58,3.960032954
5.6,3.9788444561
5.62,3.9976641256
5.64,4.0165426119
5.66,4.0355298753
5.68,4.0546756113
5.7,4.0740218938
5.72,4.0935976047
5.74,4.1134238001
5.76,4.1335232004
5.78,4.1539258187
5.8,4.1746685868
5.82,4.1957928559
5.84,4.2173419315
5.86,4.2393592883
5.88,4.2618831846
5.9,4.284944639
5.92,4.3085563872
5.94,4.3327197749
5.96,4.3574487637
5.98,4.3827783884
6,4.4087529855
6.02,4.4354142062
6.04,4.4627938786
6.06,4.490914876
6.08,4.5198006002
6.1,4.5494579402
6.12,4.579881821
6.14,4.6110609564
6.16,4.6429847204
6.18,4.6756468244
6.2,4.709046313
6.22,4.7431718276
6.24,4.7780186308
6.26,4.8135660563
6.28,4.8497946969
6.3,4.8866904508
6.32,4.9242497471
6.34,4.9624796242
6.36,5.0013934178
6.38,5.0410051653
6.4,5.0813229356
6.42,5.1223582564
6.44,5.1641279561
6.46,5.2066586949
6.48,5.249964049
6.5,5.2939936863
6.52,5.3385627156
6.54,5.3832845921
6.56,5.4275475438
6.58,5.4705711103
6.6,5.5115398762
6.62,5.549753103
6.64,5.5847002423
6.66,5.616036373
6.68,5.6435312791
6.7,5.6670759773
6.72,5.6867335386
6.74,5.7027652868
6.76,5.7156446016
6.78,5.7261022445
6.8,5.7350880326
6.82,5.7436068677
6.84,5.7525607243
6.86,5.7625710651
6.88,5.7738131521
6.9,5.7863056779
6.92,5.8003784347
6.94,5.8165635904
6.96,5.8348844674
6.98,5.8550896298
7,5.8773274849
7.02,5.9017654945
7.04,5.9284268928
7.06,5.957044067
7.08,5.9871064565
7.1,6.018462229
7.12,6.0517801945
7.14,6.0876035323
7.16,6.1255199855
7.18,6.1647243767
7.2,6.205438266
7.22,6.2483009414
7.24,6.2928542898
7.26,6.3386363879
7.28,6.3861783304
7.3,6.4352819996
7.32,6.4859783733
7.34,6.5383367139
7.36,6.5908535395
7.38,6.6428327836
7.4,6.6956802338
7.42,6.749511305
7.44,6.8031079254
7.46,6.8559570574
7.48,6.9078810078
7.5,6.9585992616
7.52,7.0085546138
7.54,7.0582833335
7.56,7.1079573321
7.58,7.1573242322
7.6,7.2056533655
7.62,7.2525164882
7.64,7.2981451362
7.66,7.342954908
7.68,7.3873699511
7.7,7.4319111774
7.72,7.4770172966
7.74,7.5228351506
7.76,7.5694779197
7.78,7.6169667013
7.8,7.665297187
7.82,7.7146731722
7.84,7.7656070113
7.86,7.8187101078
7.88,7.8743514395
7.9,7.9324668118
7.92,7.9923901408
7.94,8.0533138518
7.96,8.1153564132
7.98,8.1783967326
8,8.2408930562
8.02,8.301891997
8.04,8.3618931003
8.06,8.4206400819
8.08,8.4774096791
8.1,8.5327511707
8.12,8.587302384
8.14,8.6412962421
8.16,8.694410738
8.18,8.7449000201
8.2,8.7921778755
8.22,8.8389498838
8.24,8.8843695373
8.26,8.9252907411
8.28,8.9622235934
8.3,8.9995220973
8.32,9.0392307076
8.34,9.0797348581
8.36,9.121044016
8.38,9.164169736
8.4,9.2085305943
8.42,9.2536712278
8.44,9.302478977
8.46,9.3566852975
8.48,9.4158573251
8.5,9.4796828594
8.52,9.5454174002
8.54,9.6099897817
8.56,9.6730882469
8.58,9.736664793
8.6,9.8016778837
8.62,9.8655809131
8.64,9.9249433437
8.66,9.9778333802
8.68,10.0247033642
8.7,10.065901869
8.72,10.101318473
8.74,10.1308148177
8.76,10.1515905234
8.78,10.1705040412
8.8,10.1879800089
8.82,10.1997446194
8.84,10.2064611384
8.86,10.2123362861
8.88,10.216414497
8.9,10.2135608119
8.92,10.2094945365
8.94,10.2111390145
8.96,10.209709738
8.98,10.2017012362
9,10.1965824682
9.02,10.1899796815
9.04,10.1678811766
9.06,10.1286035882
9.08,10.0833858648
9.1,10.0425627364
9.12,10.0081149976
9.14,9.9724251393
9.16,9.9299737766
9.18,9.8816156517
9.2,9.8310974048
9.22,9.7834131081
9.24,9.7385245571
9.26,9.6918395495
9.28,9.6435750153
9.3,9.5972520342
9.32,9.5515671172
9.34,9.5045817284
9.36,9.4566024856
9.38,9.4092486863
9.4,9.366524373
9.42,9.330251154
9.44,9.2995035516
9.46,9.2731667468
9.48,9.2505363062
9.5,9.2326635094
9.52,9.2190846246
9.54,9.2070039695
9.56,9.1974851742
9.58,9.1902378025
9.6,9.1818381138
9.62,9.1727488569
9.64,9.164636229
9.66,9.1574818278
9.68,9.1509671136
9.7,9.1440570159
9.72,9.1363656321
9.74,9.1284536857
9.76,9.1194911345
9.78,9.1089764168
9.8,9.097596618
9.82,9.0851484252
9.84,9.0717599338
9.86,9.0589816906
9.88,9.0472762122
9.9,9.0358941972
9.92,9.0249329199
9.94,9.0143137159
9.96,9.0042827136
9.98,8.9957095536
10,8.9881773621
10.02,8.9798890281
10.04,8.9696287012
10.06,8.9585973385
10.08,8.9496026705
10.1,8.9443165482
10.12,8.9423142574
10.14,8.941856819
10.16,8.9415117204
10.18,8.9408180495
10.2,8.9395351454
10.22,8.9371242624
10.24,8.9331007371
10.26,8.9273370081
10.28,8.9196252174
10.3,8.9098764218
10.32,8.8981010462
10.34,8.8841554507
10.36,8.8681486032
10.38,8.8503586492
10.4,8.8308065497
10.42,8.8093853071
10.44,8.7860427062
10.46,8.760789064
10.48,8.733954352
10.5,8.7060151568
10.52,8.6771656294
10.54,8.6477911173
10.56,8.6183525648
10.58,8.5889958463
10.6,8.5597089436
10.62,8.5304914432
10.64,8.5015161265
10.66,8.4732672019
10.68,8.4459322998
10.7,8.4189793456
10.72,8.3918858467
10.74,8.3648376653
10.76,8.3380468286
10.78,8.311405502
10.8,8.284712905
10.82,8.257736452
10.84,8.2302840978
10.86,8.2023145169
10.88,8.1738467346
10.9,8.1449207455
10.92,8.1155591399
10.94,8.0856530504
10.96,8.0549152441
10.98,8.0230977921
11,7.9901122191
11.02,7.9559699719
11.04,7.9207546498
11.06,7.8847109193
11.08,7.8482205872
11.1,7.8117225415
11.12,7.7756469058
11.14,7.74034201
11.16,7.7060048232
11.18,7.6726688655
11.2,7.6402868145
11.22,7.6088120311
11.24,7.5782198274
11.26,7.5484605178
11.28,7.5193601644
11.3,7.4906540975
11.32,7.4620212001
11.34,7.4332086095
11.36,7.404124515
11.38,7.3748818258
11.4,7.3456789379
11.42,7.3166469763
11.44,7.2878209409
11.46,7.2591454728
11.48,7.2305159631
11.5,7.2018267183
11.52,7.1730462193
11.54,7.1442615956
11.56,7.115582037
11.58,7.0871703549
11.6,7.059281324
11.62,7.0321043984
11.64,7.0057250046
11.66,6.9801873314
11.68,6.9554215801
11.7,6.9312020966
11.72,6.9073488923
11.74,6.8838136803
11.76,6.8605863267
11.78,6.8375984931
11.8,6.8146964784
11.82,6.7916876058
11.84,6.7684217674
11.86,6.7447814631
11.88,6.7207635316
11.9,6.6964848914
11.92,6.672093629
11.94,6.6476228608
11.96,6.6229563225
11.98,6.5979350737
12,6.5724525557
12.02,6.5464594317
12.04,6.5199508993
12.06,6.4929210731
12.08,6.4653677732
12.1,6.4373862145
12.12,6.4091941982
12.14,6.3810065006
12.16,6.3529222535
12.18,6.324890951
12.2,6.2967470346
12.22,6.2682724958
12.24,6.2393319139
12.26,6.20987316
12.28,6.1798355768
12.3,6.1491394879
12.32,6.1177979148
12.34,6.0859953578
12.36,6.0540353287
12.38,6.0221712451
12.4,5.9904167051
12.42,5.9585492936
12.44,5.9263662328
12.46,5.8939428399
12.48,5.8616382219
12.5,5.8298688595
12.52,5.7987685654
12.54,5.7680228843
12.56,5.7371374302
12.58,5.7059270516
12.6,5.6747175326
12.62,5.6440377483
12.64,5.6141594896
12.66,5.5849706259
12.68,5.5562754474
12.7,5.5280645884
12.72,5.5004748403
12.74,5.4735973316
12.76,5.4474467572
12.78,5.422055704
12.8,5.3974811989
12.82,5.3737424616
12.84,5.3508238861
12.86,5.328722459
12.88,5.3074508163
12.9,5.2869939198
12.92,5.2672847048
12.94,5.248229276
12.96,5.2297421829
12.98,5.2117390306
13,5.1940981547
13.02,5.1766963313
13.04,5.1594506881
13.06,5.1423315956
13.08,5.1253035195
13.1,5.1082912062
13.12,5.0912064764
13.14,5.0739860457
13.16,5.0565919534
13.18,5.0389870732
13.2,5.0211201905
13.22,5.0029325868
13.24,4.9843759734
13.26,4.9654302263
13.28,4.9461145967
13.3,4.9264760012
13.32,4.9065583664
13.34,4.8863856836
13.36,4.8659727638
13.38,4.8453680583
13.4,4.8246431506
13.42,4.8038615569
13.44,4.783033551
13.46,4.7621103109
13.48,4.7410267711
13.5,4.7197547891
13.52,4.6983211128
13.54,4.6767828021
13.56,4.6552048939
13.58,4.6336606146
13.6,4.6122400403
13.62,4.5910431032
13.64,4.5701587949
13.66,4.549649428
13.68,4.529554203
13.7,4.5098942008
13.72,4.4906723195
13.74,4.4718596261
13.76,4.4533865206
13.78,4.4351496914
13.8,4.4170476969
13.82,4.3990161831
13.84,4.3810690075
13.86,4.3632061488
13.88,4.3455231061
13.9,4.3280389683
13.92,4.3107605953
13.94,4.293681838
13.96,4.2767830342
13.98,4.2600232663
14,4.2433385099
14.02,4.2266546155
14.04,4.2099029094
14.06,4.1930347494
14.08,4.1760404807
14.1,4.1589411571
14.12,4.1418156985
14.14,4.1247396356
14.16,4.1077706273
14.18,4.090921789
14.2,4.074161117
14.22,4.0574295604
14.24,4.0406670353
14.26,4.0238294994
14.28,4.006893008
14.3,3.9898360044
14.32,3.9726531622
14.34,3.955341966
14.36,3.9379339282
14.38,3.920504563
14.4,3.903154702
14.42,3.8859491925
14.44,3.8688809925
14.46,3.8518896329
14.48,3.8349148363
14.5,3.817936474
14.52,3.800980462
14.54,3.78409939
14.56,3.7673473061
14.58,3.7507609351
14.6,3.7343552243
14.62,3.7181136619
14.64,3.7020155312
14.66,3.6860234444
14.68,3.6701074608
14.7,3.6542528317
14.72,3.6384604801
14.74,3.6227403263
14.76,3.6071041553
14.78,3.5915614837
14.8,3.5761178568
14.82,3.5607739136
14.84,3.5455245934
14.86,3.5303589807
14.88,3.5152629027
14.9,3.5002255673
14.92,3.4852466122
14.94,3.4703367844
14.96,3.4555093153
14.98,3.4407705802
15,3.4261174826
15.02,3.4115453995
15.04,3.3970571585
15.06,3.3826649101
15.08,3.3683836547
15.1,3.3542254473
15.12,3.3402026601
15.14,3.3263118923
15.16,3.3125827362
15.18,3.2990308786
15.2,3.2856737428
15.22,3.2725155879
15.24,3.2595598586
15.26,3.246803748
15.28,3.2342407385
15.3,3.2218788085
15.32,3.2097206031
15.34,3.1977700188
15.36,3.1860268594
15.38,3.1744858448
15.4,3.1631374863
15.42,3.1519717052
15.44,3.1409788214
15.46,3.1301576345
15.48,3.119508068
15.5,3.1090296712
15.52,3.0987162135
15.54,3.0885570066
15.56,3.0785411207
15.58,3.0686617665
15.6,3.0589167319
15.62,3.049306406
15.64,3.0398179264
15.66,3.030446359
15.68,3.0211758026
15.7,3.0119960741
15.72,3.0029027029
15.74,2.9938946804
15.76,2.9849701113
15.78,2.9761246447
15.8,2.9673535748
15.82,2.9586542881
15.84,2.950025894
15.86,2.941466861
15.88,2.9329735615
15.9,2.9245410132
15.92,2.9161649225
15.94,2.9078431518
15.96,2.8995755941
15.98,2.8913638406
16,2.8832093645
16.02,2.8751176933
16.04,2.8670955966
16.06,2.8591514995
16.08,2.8512995065
16.1,2.8435349353
16.12,2.8358745547
16.14,2.8283160882
16.16,2.8208609003
16.18,2.8135160121
16.2,2.8062579991
16.22,2.7991138214
16.24,2.7920744719
16.26,2.7851360881
16.28,2.7782961219
16.3,2.7715492447
16.32,2.7648885021
16.34,2.7583109944
16.36,2.7518044143
16.38,2.7453686155
16.4,2.7389961969
16.42,2.732683713
16.44,2.7264258473
16.46,2.7202243636
16.48,2.7140702337
16.5,2.7079636074
16.52,2.7018948278
16.54,2.6958521243
16.56,2.6898226133
16.58,2.6838055694
16.6,2.6777516509
16.62,2.6716869931
16.64,2.6655915764
16.66,2.6594596008
16.68,2.6532874009
16.7,2.6470723025
16.72,2.6408121698
16.74,2.6345047551
16.76,2.6281475075
16.78,2.6217379615
16.8,2.6152742318
16.82,2.608755474
16.84,2.6021831356
16.86,2.5955563147
16.88,2.5888806592
16.9,2.5821580235
16.92,2.5753918659
16.94,2.5685830603
16.96,2.5617346497
16.98,2.5548473626
17,2.5479219356
17.02,2.5409583765
17.04,2.5339557127
17.06,2.5269117571
17.08,2.5198242595
17.1,2.512691793
17.12,2.5055152249
17.14,2.4983035398
17.16,2.4910486977
17.18,2.4837737345
17.2,2.4764815918
17.22,2.4691782204
17.24,2.4618665874
17.26,2.4545467046
17.28,2.4472166853
17.3,2.4398741443
17.32,2.4325172839
17.34,2.4251455308
17.36,2.4177591989
17.38,2.4103593908
17.4,2.402947304
17.42,2.3955273164
17.44,2.3880919192
17.46,2.3806490527
17.48,2.3731980412
17.5,2.3657393557
17.52,2.3582735462
17.54,2.3508016917
17.56,2.3433258564
17.58,2.3358437011
17.6,2.3283576442
17.62,2.3208649579
17.64,2.3133614356
17.66,2.3058419438
17.68,2.2983016796
17.7,2.2907380699
17.72,2.2831510938
17.74,2.2755431859
17.76,2.2679167267
17.78,2.2602738129
17.8,2.2526138896
17.82,2.2449354891
17.84,2.2372378026
17.86,2.2295220199
17.88,2.2217957696
17.9,2.2140466699
17.92,2.2062893272
17.94,2.1985150304
17.96,2.1907176967
17.98,2.1828922223
18,2.1750377676
18.02,2.1671585071
18.04,2.1592623228
18.06,2.151357933
18.08,2.1434521983
18.1,2.1355483848
18.12,2.1276473081
18.14,2.1197520719
18.16,2.111847118
18.18,2.1039453462
18.2,2.0960412944
18.22,2.0881353501
18.24,2.080229366
18.26,2.0723269462
18.28,2.0644331795
18.3,2.0565537763
18.32,2.0486941319
18.34,2.0408562361
18.36,2.0330425339
18.38,2.0252527707
18.4,2.0174867854
18.42,2.0097453526
18.44,2.0020293782
18.46,1.994339759
18.48,1.9866767048
18.5,1.9790397942
18.52,1.9714285202
18.54,1.9638426597
18.56,1.9562829922
18.58,1.9487509867
18.6,1.941248284
18.62,1.9337762037
18.64,1.9263357259
18.66,1.9189279196
18.68,1.9115538873
18.7,1.9042149701
18.72,1.8969122489
18.74,1.8896452768
18.76,1.8824139005
18.78,1.8752167831
18.8,1.8680530997
18.82,1.8609233359
18.84,1.8538287448
18.86,1.8467719573
18.88,1.839755309
18.9,1.8327815484
18.92,1.8258471303
18.94,1.8189581996
18.96,1.8121032073
18.98,1.8052935734
19,1.7985163843
19.02,1.7917822678
19.04,1.7850859345
19.06,1.7784299683
19.08,1.7718137313
19.1,1.7652371281
19.12,1.758699808
19.14,1.7522007688
19.16,1.745738056
19.18,1.7393092914
19.2,1.7329089064
19.22,1.7265363848
19.24,1.7201854268
19.26,1.7138579
19.28,1.7075538791
19.3,1.7012710669
19.32,1.6950134478
19.34,1.6887801827
19.36,1.6825698936
19.38,1.6763904895
19.4,1.6702103563
19.42,1.6640624408
19.44,1.6579199221
19.46,1.6517978101
19.48,1.6456895068
19.5,1.6395927083
19.52,1.6335044955
19.54,1.6274212747
19.56,1.6215483012
19.58,1.6152568759
19.6,1.6091718657
19.62,1.6030844999
19.64,1.5969955205
19.66,1.5909057162
19.68,1.584815155
19.7,1.578722803
19.72,1.5726265432
19.74,1.5665241
19.76,1.5604121702
19.78,1.55429011
19.8,1.5481572874
19.82,1.5420143798
19.84,1.5358623733
19.86,1.5297019188
19.88,1.5235331127
19.9,1.5173556614
19.92,1.5111694272
19.94,1.5049751125
19.96,1.4987747669
19.98,1.4925717804
20,1.4863699445
