tc,Enstrophy
2.04,0.5748927154
2.06,0.5796306439
2.08,0.5844434839
2.1,0.5893318904
2.12,0.5942967575
2.14,0.5993385377
2.16,0.6044575976
2.18,0.6096544867
2.2,0.6149299678
2.22,0.620285098
2.24,0.62572101
2.26,0.631238687
2.28,0.6368387792
2.3,0.6425216716
2.32,0.6485695903
2.34,0.6541382909
2.36,0.6600719263
2.38,0.6660922064
2.4,0.6721995152
2.42,0.6783950926
2.44,0.6846801671
2.46,0.6910517003
2.48,0.6975144111
2.5,0.7040662903
2.52,0.7107095862
2.54,0.7174451232
2.56,0.7242740597
2.58,0.7311973755
2.6,0.7382158793
2.62,0.7453303445
2.64,0.7525416259
2.66,0.759850648
2.68,0.7672584688
2.7,0.7747656425
2.72,0.7823737055
2.74,0.7900828555
2.76,0.7978954158
2.78,0.8058119068
2.8,0.8138345573
2.82,0.8219649779
2.84,0.8302030651
2.86,0.8385513169
2.88,0.8470105478
2.9,0.8555822876
2.92,0.8642683645
2.94,0.8730708086
2.96,0.8819916782
2.98,0.8910329842
3,0.9001966996
3.02,0.909485
3.04,0.9189004819
3.06,0.9284453673
3.08,0.9381233713
3.1,0.9479376103
3.12,0.957891862
3.14,0.9679882436
3.16,0.9782312103
3.18,0.9886236947
3.2,0.9991716276
3.22,1.0098728932
3.24,1.0207395039
3.26,1.031775451
3.28,1.0429871953
3.3,1.0543864204
3.32,1.0659627893
3.34,1.0777384854
3.36,1.0897135568
3.38,1.101895801
3.4,1.1142934569
3.42,1.126916273
3.44,1.1397749144
3.46,1.1528802481
3.48,1.1662432483
3.5,1.1798745954
3.52,1.1937851118
3.54,1.2079861645
3.56,1.2224899998
3.58,1.2373098521
3.6,1.2524598994
3.62,1.2679552065
3.64,1.2838116757
3.66,1.3000458475
3.68,1.3166767777
3.7,1.3337135741
3.72,1.3511786424
3.74,1.3690840763
3.76,1.3874441289
3.78,1.4062735411
3.8,1.4255881342
3.82,1.4454044306
3.84,1.4657391879
3.86,1.4866065282
3.88,1.5080201765
3.9,1.5299896115
3.92,1.5525219425
3.94,1.575622502
3.96,1.6021160676
3.98,1.6235477392
4,1.6483830848
4.02,1.6738073179
4.04,1.6998254364
4.06,1.7264343503
4.08,1.7536391073
4.1,1.7814206672
4.12,1.8097807576
4.14,1.8387041433
4.16,1.8681785178
4.18,1.8981950469
4.2,1.9287499538
4.22,1.9598208179
4.24,1.9914231421
4.26,2.0234309755
4.28,2.0558505543
4.3,2.0885963977
4.32,2.1216202105
4.34,2.154921862
4.36,2.1885532422
4.38,2.2225714174
4.4,2.2569825539
4.42,2.2917126029
4.44,2.3266352947
4.46,2.3616314961
4.48,2.3966399158
4.5,2.4316557984
4.52,2.4667094785
4.54,2.5018270306
4.56,2.5370105441
4.58,2.5722496417
4.6,2.6075393277
4.62,2.6428670707
4.64,2.6781981602
4.66,2.7134854323
4.68,2.7486880449
4.7,2.7837793592
4.72,2.8187388467
4.74,2.8535400309
4.76,2.8881513074
4.78,2.9225425667
4.8,2.9566882782
4.82,2.9905626045
4.84,3.0241426081
4.86,3.0574021418
4.88,3.0903271488
4.9,3.1229013982
4.92,3.1550997808
4.94,3.1868780326
4.96,3.2181787606
4.98,3.2489531584
5,3.279183311
5.02,3.3088911553
5.04,3.3381215125
5.06,3.3669220399
5.08,3.3952833629
5.1,3.4232149741
5.12,3.4506649136
5.14,3.4776086521
5.16,3.5040193133
5.18,3.5298907709
5.2,3.5552352134
5.22,3.5800782714
5.24,3.6044502731
5.26,3.6283750454
5.28,3.6518615613
5.3,3.6749062683
5.32,3.6974812271
5.34,3.7195827331
5.36,3.7412069524
5.38,3.7623746959
5.4,3.7831292124
5.42,3.8035132319
5.44,3.8235893424
5.46,3.8434007626
5.48,3.8629839331
5.5,3.8823678079
5.52,3.9015787489
5.54,3.9206459594
5.56,3.9396047185
5.58,3.9584961536
5.6,3.9773677855
5.62,3.9962521693
5.64,4.0152115077
5.66,4.0342418675
5.68,4.0534070324
5.7,4.0727240391
5.72,4.0922247489
5.74,4.1119495657
5.76,4.1319488463
5.78,4.1522804144
5.8,4.1729923303
5.82,4.1941328931
5.84,4.2157295474
5.86,4.2377985216
5.88,4.2603422948
5.9,4.2833723657
5.92,4.3069139479
5.94,4.3310154082
5.96,4.3557358727
5.98,4.3811284252
6,4.4072314894
6.02,4.4340693633
6.04,4.4616540429
6.06,4.489985131
6.08,4.5190502526
6.1,4.5488295351
6.12,4.5793081277
6.14,4.6104518679
6.16,4.6422774023
6.18,4.6747817047
6.2,4.707970235
6.22,4.7418438197
6.24,4.7763966317
6.26,4.8116176759
6.28,4.8474947085
6.3,4.8840170279
6.32,4.9211743562
6.34,4.9589530369
6.36,4.9973340974
6.38,5.0362936778
6.4,5.0758065658
6.42,5.1158539488
6.44,5.1564350891
6.46,5.1975762296
6.48,5.2393265056
6.5,5.2817278551
6.52,5.3247592178
6.54,5.3682607197
6.56,5.4118862826
6.58,5.4550700503
6.6,5.4970536362
6.62,5.5369544054
6.64,5.5738775324
6.66,5.6070506391
6.68,5.6359533746
6.7,5.6604165257
6.72,5.6806629186
6.74,5.6972623663
6.76,5.711006199
6.78,5.7227617234
6.8,5.7333794921
6.82,5.7436330364
6.84,5.7541491628
6.86,5.7653780021
6.88,5.7775604889
6.9,5.7907222711
6.92,5.8049064017
6.94,5.8205355628
6.96,5.8381497798
6.98,5.8578303211
7,5.879499811
7.02,5.9034712499
7.04,5.9298703468
7.06,5.9581097068
7.08,5.98785065
7.1,6.019353621
7.12,6.052737361
7.14,6.0879191655
7.16,6.1247905254
7.18,6.1634579734
7.2,6.2043625895
7.22,6.2473721528
7.24,6.2918264754
7.26,6.3376708804
7.28,6.3853040752
7.3,6.4346316055
7.32,6.4851700318
7.34,6.5370145761
7.36,6.5900671058
7.38,6.6438933815
7.4,6.698658458
7.42,6.7542358522
7.44,6.8094890057
7.46,6.8635257841
7.48,6.9163843437
7.5,6.9684348617
7.52,7.0197804152
7.54,7.0703420734
7.56,7.1200656855
7.58,7.1687881366
7.6,7.2161455244
7.62,7.2618066304
7.64,7.3058977381
7.66,7.3491063357
7.68,7.392210489
7.7,7.4356591394
7.72,7.4796485827
7.74,7.5244905167
7.76,7.5707039005
7.78,7.6186337494
7.8,7.6681840675
7.82,7.71900284
7.84,7.7708563776
7.86,7.8238211644
7.88,7.8781489081
7.9,7.9339772545
7.92,7.9912748714
7.94,8.0499181235
7.96,8.1097300049
7.98,8.1702613496
8,8.2307274074
8.02,8.2905619568
8.04,8.3496076282
8.06,8.4075707219
8.08,8.4640477475
8.1,8.5189063731
8.12,8.5725249829
8.14,8.6250248914
8.16,8.6755401829
8.18,8.7237928919
8.2,8.7696604965
8.22,8.8127532968
8.24,8.8534347024
8.26,8.8930342354
8.28,8.9330869022
8.3,8.972943792
8.32,9.0121939288
8.34,9.0524872455
8.36,9.0953349545
8.38,9.1412460836
8.4,9.1899718491
8.42,9.2414935447
8.44,9.2960933485
8.46,9.3544166908
8.48,9.4165701603
8.5,9.4813885941
8.52,9.546855659
8.54,9.6109470891
8.56,9.6731277063
8.58,9.7347179633
8.6,9.7967106983
8.62,9.8580528394
8.64,9.9166999768
8.66,9.9712660666
8.68,10.0209058882
8.7,10.0641988713
8.72,10.1010304637
8.74,10.1318033863
8.76,10.1566245108
8.78,10.1755455057
8.8,10.1882322007
8.82,10.194771599
8.84,10.1970149537
8.86,10.1974738148
8.88,10.1967596738
8.9,10.1933982106
8.92,10.1863102455
8.94,10.1767515819
8.96,10.1652286134
8.98,10.1494638893
9,10.130076029
9.02,10.1144094165
9.04,10.1020157272
9.06,10.0794679932
9.08,10.0471967262
9.1,10.0154646684
9.12,9.9883332716
9.14,9.9620050896
9.16,9.9333143085
9.18,9.9009514441
9.2,9.8606186182
9.22,9.8147991275
9.24,9.7711474184
9.26,9.729044892
9.28,9.6857316436
9.3,9.6401728362
9.32,9.5947025574
9.34,9.5514017475
9.36,9.5116458827
9.38,9.4767761431
9.4,9.4467967876
9.42,9.4205235835
9.44,9.3969020644
9.46,9.3764321848
9.48,9.3602150781
9.5,9.3479274607
9.52,9.3387179124
9.54,9.3311722768
9.56,9.3237530527
9.58,9.3157532408
9.6,9.3071036683
9.62,9.2983469382
9.64,9.2893216283
9.66,9.279324174
9.68,9.2679571938
9.7,9.254652969
9.72,9.2395021622
9.74,9.2229591314
9.76,9.2049835743
9.78,9.1865119011
9.8,9.168704355
9.82,9.1516350158
9.84,9.1357094926
9.86,9.1211277671
9.88,9.1073704589
9.9,9.0941278008
9.92,9.081511329
9.94,9.070217388
9.96,9.060749717
9.98,9.0530527916
10,9.0467567911
10.02,9.0413894829
10.04,9.0365001417
10.06,9.0318807554
10.08,9.027338818
10.1,9.022549045
10.12,9.0178131482
10.14,9.0138469018
10.16,9.0108924163
10.18,9.0079192578
10.2,9.0039414054
10.22,8.9974117935
10.24,8.9873793515
10.26,8.9747120628
10.28,8.9603256899
10.3,8.9433388684
10.32,8.9228925873
10.34,8.9005558444
10.36,8.8778684292
10.38,8.8546059228
10.4,8.8304253012
10.42,8.8047443832
10.44,8.7772446244
10.46,8.7476285123
10.48,8.7163572183
10.5,8.6842236153
10.52,8.6512764991
10.54,8.6174941999
10.56,8.5832137728
10.58,8.548827247
10.6,8.5147832405
10.62,8.4814179583
10.64,8.4489656291
10.66,8.4175525096
10.68,8.3872116493
10.7,8.3580665488
10.72,8.3302995407
10.74,8.3039541678
10.76,8.2789437832
10.78,8.2552526793
10.8,8.2329933088
10.82,8.2121743077
10.84,8.1925181343
10.86,8.1736630613
10.88,8.1552290181
10.9,8.136961906
10.92,8.1186348884
10.94,8.1001511862
10.96,8.0815021857
10.98,8.062649037
11,8.0435083409
11.02,8.0240706082
11.04,8.0044277231
11.06,7.9846763179
11.08,7.9648473222
11.1,7.9449168103
11.12,7.9248757918
11.14,7.9047442059
11.16,7.8845087191
11.18,7.8640970226
11.2,7.8434185498
11.22,7.8224119452
11.24,7.8010524004
11.26,7.7793337725
11.28,7.7572257998
11.3,7.7347206057
11.32,7.71182963
11.34,7.6886575031
11.36,7.6651569089
11.38,7.6411558298
11.4,7.6164793941
11.42,7.5911229532
11.44,7.5651857607
11.46,7.5387729029
11.48,7.5119873547
11.5,7.4849493082
11.52,7.4577404052
11.54,7.4303793707
11.56,7.4028522652
11.58,7.3751846948
11.6,7.3474843248
11.62,7.3198610503
11.64,7.2923808148
11.66,7.2650909915
11.68,7.2382940894
11.7,7.2112671711
11.72,7.1846119007
11.74,7.1579814466
11.76,7.1313065139
11.78,7.1045603262
11.8,7.0776706729
11.82,7.0505274153
11.84,7.0230344924
11.86,6.9951446849
11.88,6.9668460092
11.9,6.9381238075
11.92,6.9089585475
11.94,6.8793617976
11.96,6.849399863
11.98,6.8191821097
12,6.7888320805
12.02,6.7584475368
12.04,6.7280576239
12.06,6.6976277393
12.08,6.6671304516
12.1,6.6365881269
12.12,6.606026418
12.14,6.5754072536
12.16,6.5446379058
12.18,6.5136411173
12.2,6.4823972807
12.22,6.4509352843
12.24,6.4192866852
12.26,6.3874461224
12.28,6.3553864998
12.3,6.3231070017
12.32,6.2906400427
12.34,6.2579931459
12.36,6.2251136745
12.38,6.1919433509
12.4,6.1584816996
12.42,6.1247951427
12.44,6.0909644405
12.46,6.0570054779
12.48,6.0228577139
12.5,5.9884454229
12.52,5.9537511418
12.54,5.9188320461
12.56,5.8837923252
12.58,5.8487563763
12.6,5.8138461773
12.62,5.7791397479
12.64,5.7446582853
12.66,5.7104158231
12.68,5.6764692734
12.7,5.6429282268
12.72,5.6099223548
12.74,5.5775647524
12.76,5.5458901856
12.78,5.5149715764
12.8,5.4848193461
12.82,5.4554189031
12.84,5.4267767222
12.86,5.3989661222
12.88,5.3720636667
12.9,5.3460518638
12.92,5.3208421646
12.94,5.2963630781
12.96,5.2725925765
12.98,5.2495200579
13,5.2271061865
13.02,5.2052780454
13.04,5.1839444887
13.06,5.1630072995
13.08,5.1423792724
13.1,5.1220028982
13.12,5.1018483302
13.14,5.0818883868
13.16,5.062074341
13.18,5.042340007
13.2,5.022624815
13.22,5.0028894869
13.24,4.9831166906
13.26,4.9632979863
13.28,4.9434256174
13.3,4.9234903705
13.32,4.9034875035
13.34,4.8834266431
13.36,4.8633363076
13.38,4.8432550362
13.4,4.8232163339
13.42,4.8032303013
13.44,4.7832909139
13.46,4.7633983384
13.48,4.7435553957
13.5,4.7237763042
13.52,4.7040785625
13.54,4.6844772404
13.56,4.6649827624
13.58,4.6455968769
13.6,4.6263190504
13.62,4.6071689633
13.64,4.5880842847
13.66,4.5691392834
13.68,4.5503156222
13.7,4.5316060734
13.72,4.5129928807
13.74,4.4944548184
13.76,4.4759743514
13.78,4.4575410386
13.8,4.4391548511
13.82,4.4208001902
13.84,4.4024740133
13.86,4.3841435641
13.88,4.3657742283
13.9,4.3473402519
13.92,4.3288348628
13.94,4.3102769985
13.96,4.2917091108
13.98,4.2731823114
14,4.254731148
14.02,4.2363554421
14.04,4.2180285656
14.06,4.1997120402
14.08,4.1813722576
14.1,4.1629903806
14.12,4.1445643875
14.14,4.1261018069
14.16,4.1076159794
14.18,4.0891230713
14.2,4.0706388294
14.22,4.0521766759
14.24,4.0337330421
14.26,4.0153128279
14.28,3.9969087279
14.3,3.9785231884
14.32,3.9601670613
14.34,3.9418617712
14.36,3.9236352063
14.38,3.9055086339
14.4,3.8874993943
14.42,3.8696129911
14.44,3.8518485335
14.46,3.8342040215
14.48,3.8166779002
14.5,3.7992699849
14.52,3.7819820556
14.54,3.7648161132
14.56,3.7477731391
14.58,3.7308505775
14.6,3.7140436887
14.62,3.6973480448
14.64,3.6807611122
14.66,3.6642859721
14.68,3.647927989
14.7,3.6316933126
14.72,3.6155895271
14.74,3.5996158311
14.76,3.5837871636
14.78,3.5681106126
14.8,3.552592041
14.82,3.5372290155
14.84,3.5220098444
14.86,3.5069164686
14.88,3.4919307441
14.9,3.4770416587
14.92,3.4622503483
14.94,3.4475697914
14.96,3.4330180352
14.98,3.4186105394
15,3.404352621
15.02,3.3902454839
15.04,3.3762808004
15.06,3.3624442477
15.08,3.3487184654
15.1,3.3350884138
15.12,3.3215501592
15.14,3.3081100312
15.16,3.2947820033
15.18,3.2815825334
15.2,3.2685266361
15.22,3.2556250505
15.24,3.2428827103
15.26,3.2302990693
15.28,3.2178689609
15.3,3.2055872981
15.32,3.1934496315
15.34,3.1814539423
15.36,3.1695992763
15.38,3.1578834597
15.4,3.1463013844
15.42,3.1348455017
15.44,3.1235073165
15.46,3.1122789331
15.48,3.1011536751
15.5,3.0901279471
15.52,3.0791952384
15.54,3.068361782
15.56,3.0576322927
15.58,3.0470155868
15.6,3.0365206378
15.62,3.0261539615
15.64,3.0159173389
15.66,3.0058058508
15.68,2.9958083864
15.7,2.9859097642
15.72,2.9760950877
15.74,2.9663553124
15.76,2.9566880039
15.78,2.9470959394
15.8,2.9375721563
15.82,2.9281236884
15.84,2.9187480784
15.86,2.9094435506
15.88,2.9002118442
15.9,2.891053624
15.92,2.8819698801
15.94,2.8729599408
15.96,2.8640193982
15.98,2.8551390026
16,2.8463076601
16.02,2.8375176865
16.04,2.8287580787
16.06,2.8200345798
16.08,2.8113506437
16.1,2.8027152714
16.12,2.7941256813
16.14,2.7855903958
16.16,2.7771078066
16.18,2.7686690978
16.2,2.7602783906
16.22,2.7519327176
16.24,2.7436302252
16.26,2.7353687229
16.28,2.7271447407
16.3,2.7189552429
16.32,2.7107973548
16.34,2.7026698163
16.36,2.6945732443
16.38,2.6865096591
16.4,2.6784812245
16.42,2.6704888631
16.44,2.6625318739
16.46,2.6546082123
16.48,2.6467155551
16.5,2.6388512009
16.52,2.6310136189
16.54,2.6232009029
16.56,2.6154115056
16.58,2.6076436662
16.6,2.5998963023
16.62,2.5921685564
16.64,2.5844597725
16.66,2.5767687096
16.68,2.5690936024
16.7,2.5614325294
16.72,2.5537842352
16.74,2.5461492544
16.76,2.5385273446
16.78,2.5309219476
16.8,2.5233340947
16.82,2.5157642725
16.84,2.5082118118
16.86,2.5006754645
16.88,2.4931540365
16.9,2.4856524376
16.92,2.4781521484
16.94,2.4706697263
16.96,2.4632016488
16.98,2.4557377327
17,2.4482850285
17.02,2.4408438604
17.04,2.4334131783
17.06,2.4259915798
17.08,2.4185766141
17.1,2.4111648458
17.12,2.4037534105
17.14,2.3963411728
17.16,2.3889291024
17.18,2.3815223973
17.2,2.3741163089
17.22,2.366720874
17.24,2.3593338997
17.26,2.3519539999
17.28,2.3445786829
17.3,2.3372055079
17.32,2.3298331015
17.34,2.3224621134
17.36,2.3150942544
17.38,2.3077320868
17.4,2.3003778323
17.42,2.2930323837
17.44,2.2856969029
17.46,2.2783712815
17.48,2.2710555926
17.5,2.2637495387
17.52,2.2564529007
17.54,2.249165177
17.56,2.241886704
17.58,2.2346180624
17.6,2.2273603946
17.62,2.2201153582
17.64,2.2128869993
17.66,2.205663409
17.68,2.1984570147
17.7,2.1912631581
17.72,2.1840821754
17.74,2.176915063
17.76,2.1697633814
17.78,2.1626266519
17.8,2.1555055775
17.82,2.1483983163
17.84,2.141303301
17.86,2.1342170549
17.88,2.1271394108
17.9,2.1200687383
17.92,2.113004866
17.94,2.1059482761
17.96,2.0989002357
17.98,2.091862342
18,2.0848358693
18.02,2.0778212216
18.04,2.0708198636
18.06,2.0638249045
18.08,2.0568411706
18.1,2.0498667877
18.12,2.0429022236
18.14,2.0359500041
18.16,2.0290120416
18.18,2.0220898442
18.2,2.0151835371
18.22,2.0082905162
18.24,2.0014117833
18.26,1.9945467071
18.28,1.9876970183
18.3,1.9808646874
18.32,1.9740526729
18.34,1.9672621469
18.36,1.9604932172
18.38,1.9537442252
18.4,1.9470133331
18.42,1.9403016131
18.44,1.9336042463
18.46,1.9269264554
18.48,1.9202682789
18.5,1.9136313219
18.52,1.9070173139
18.54,1.9004276642
18.56,1.8938633685
18.58,1.8873246599
18.6,1.8808109806
18.62,1.8743258747
18.64,1.8678536704
18.66,1.8614094265
18.68,1.8549898714
18.7,1.8485980762
18.72,1.842236311
18.74,1.8359052117
18.76,1.8296046763
18.78,1.823332001
18.8,1.817084589
18.82,1.8108610015
18.84,1.8046616793
18.86,1.7984882929
18.88,1.7923434492
18.9,1.7862288341
18.92,1.7801450472
18.94,1.7740916382
18.96,1.7680676169
18.98,1.7620738287
19,1.7561047082
19.02,1.7501649961
19.04,1.7442528288
19.06,1.7383682425
19.08,1.7325114934
19.1,1.726683731
19.12,1.720886128
19.14,1.7151194971
19.16,1.709383579
19.18,1.703677268
19.2,1.6979978926
19.22,1.6923451035
19.24,1.6867188922
19.26,1.6811212304
19.28,1.6755547626
19.3,1.6700205895
19.32,1.6645198673
19.34,1.6590512834
19.36,1.6536129316
19.38,1.6482054476
19.4,1.6428213551
19.42,1.6374682473
19.44,1.6321475781
19.46,1.6268537601
19.48,1.6215938614
19.5,1.616365623
19.52,1.6111660371
19.54,1.6059960309
19.56,1.6008547802
19.58,1.595742515
19.6,1.5906596632
19.62,1.585606668
19.64,1.5805840688
19.66,1.5755926288
19.68,1.5706332501
19.7,1.5657062913
19.72,1.5608111142
19.74,1.5559461295
19.76,1.5511094697
19.78,1.5463002026
19.8,1.5415174687
19.82,1.5367631852
19.84,1.5320383733
19.86,1.527343677
19.88,1.5226785545
19.9,1.518041465
19.92,1.5134305208
19.94,1.5088443196
19.96,1.504282276
19.98,1.4997449497
20,1.4952323017
