tc,Enstrophy
5.54,3.822820469
5.56,3.8425480429
5.58,3.8623301119
5.6,3.8822165743
5.62,3.9022526841
5.64,3.9224738028
5.66,3.9429011294
5.68,3.9635439226
5.7,3.9844019406
5.72,4.0054726476
5.74,4.0267572177
5.76,4.0482628322
5.78,4.0700014695
5.8,4.0919869828
5.82,4.1142482418
5.84,4.1367604677
5.86,4.1595923363
5.88,4.1827634266
5.9,4.20630726
5.92,4.2302418624
5.94,4.2545567913
5.96,4.2792134459
5.98,4.3041616278
6,4.3293719236
6.02,4.354848266
6.04,4.3806502223
6.06,4.4068569017
6.08,4.4335430208
6.1,4.4607531544
6.12,4.4884843397
6.14,4.5167239192
6.16,4.5454527016
6.18,4.5746744256
6.2,4.6044145971
6.22,4.6347046838
6.24,4.6655684072
6.26,4.697018878
6.28,4.7290649754
6.3,4.7617137187
6.32,4.7949647376
6.34,4.8287955414
6.36,4.8631505522
6.38,4.897943479
6.4,4.9330705843
6.42,4.9684235607
6.44,5.0038940315
6.46,5.0393628818
6.48,5.074701988
6.5,5.109778374
6.52,5.1444381936
6.54,5.1785058201
6.56,5.2117613455
6.58,5.2439247801
6.6,5.2746625268
6.62,5.3036252853
6.64,5.3305112507
6.66,5.355130624
6.68,5.3774464692
6.7,5.3975774353
6.72,5.4157675879
6.74,5.4323470342
6.76,5.447702794
6.78,5.4622657032
6.8,5.4764899064
6.82,5.4908284162
6.84,5.5055979732
6.86,5.5211184996
6.88,5.5375821962
6.9,5.555124426
6.92,5.5739862484
6.94,5.5943219892
6.96,5.616188917
6.98,5.6395792864
7,5.664409958
7.02,5.6906112072
7.04,5.7181358302
7.06,5.7469322338
7.08,5.7769277518
7.1,5.8080584425
7.12,5.8403111147
7.14,5.8737258005
7.16,5.9083130175
7.18,5.9439793622
7.2,5.9805472768
7.22,6.0178938268
7.24,6.0560751476
7.26,6.0953570598
7.28,6.1361217382
7.3,6.1786472956
7.32,6.2230021039
7.34,6.2688876728
7.36,6.3157859814
7.38,6.362985523
7.4,6.4101041228
7.42,6.4568932727
7.44,6.5034262036
7.46,6.5500090521
7.48,6.5970114598
7.5,6.6446455542
7.52,6.6928243939
7.54,6.7412085111
7.56,6.7893818407
7.58,6.8370023301
7.6,6.8838589829
7.62,6.9298619201
7.64,6.9750392345
7.66,7.0194918896
7.68,7.0633104816
7.7,7.1065884663
7.72,7.1494154107
7.74,7.1919119411
7.76,7.2342548893
7.78,7.2766329146
7.8,7.3191781777
7.82,7.3619153753
7.84,7.4047767706
7.86,7.4476755005
7.88,7.490579244
7.9,7.5335189961
7.92,7.5765278576
7.94,7.6196263282
7.96,7.6627855537
7.98,7.7058965409
8,7.7487343315
8.02,7.7908760765
8.04,7.8318594848
8.06,7.8711833124
8.08,7.9085259598
8.1,7.9439027153
8.12,7.9777268392
8.14,8.0106735841
8.16,8.0433788834
8.18,8.0763652284
8.2,8.1099177917
8.22,8.1442173401
8.24,8.1794369975
8.26,8.2158286498
8.28,8.2537290375
8.3,8.2934255244
8.32,8.3349481005
8.34,8.3780070924
8.36,8.4221912082
8.38,8.46725536
8.4,8.5131946086
8.42,8.5599898568
8.44,8.6072525196
8.46,8.6540594531
8.48,8.6991269848
8.5,8.7411459158
8.52,8.7794171595
8.54,8.813865039
8.56,8.8449711203
8.58,8.8735600786
8.6,8.9005145528
8.62,8.9265231492
8.64,8.9518239158
8.66,8.9762449914
8.68,8.9992996197
8.7,9.0203721471
8.72,9.0388371414
8.74,9.0543290477
8.76,9.0665142091
8.78,9.0748889931
8.8,9.0786352661
8.82,9.0768406682
8.84,9.0689382859
8.86,9.0550554342
8.88,9.0361316891
8.9,9.0138172663
8.92,8.9901633673
8.94,8.9672159724
8.96,8.9465511951
8.98,8.9288306302
9,8.9135009819
9.02,8.8989245411
9.04,8.8830731013
9.06,8.8644887033
9.08,8.8430007274
9.1,8.8197616938
9.12,8.796482219
9.14,8.7742239992
9.16,8.7526227454
9.18,8.7302269917
9.2,8.7057099086
9.22,8.6789702611
9.24,8.6513353946
9.26,8.6248280965
9.28,8.6011408839
9.3,8.5810708545
9.32,8.5645900997
9.34,8.5510063776
9.36,8.539215365
9.38,8.5279259824
9.4,8.5162271413
9.42,8.5039211809
9.44,8.4913151109
9.46,8.4792559514
9.48,8.4686984226
9.5,8.460421479
9.52,8.4548117739
9.54,8.4517023941
9.56,8.4505187949
9.58,8.4503537378
9.6,8.4501754099
9.62,8.4490815585
9.64,8.4465802239
9.66,8.4426967532
9.68,8.4377776209
9.7,8.4323850802
9.72,8.4270598018
9.74,8.4222325238
9.76,8.4179757671
9.78,8.4138860703
9.8,8.4093268221
9.82,8.403850056
9.84,8.3974164511
9.86,8.3902776219
9.88,8.3827437123
9.9,8.3750382485
9.92,8.3672320087
9.94,8.3592203882
9.96,8.3508170419
9.98,8.341654151
10,8.3316680115
10.02,8.3207561086
10.04,8.3089161813
10.06,8.2961343335
10.08,8.2823797149
10.1,8.2675814701
10.12,8.2517068839
10.14,8.2348230355
10.16,8.2169292308
10.18,8.1981865862
10.2,8.1786426741
10.22,8.1584214383
10.24,8.1377606669
10.26,8.1170443512
10.28,8.0967801516
10.3,8.0775127692
10.32,8.0597314028
10.34,8.043713901
10.36,8.0294516785
10.38,8.0167086604
10.4,8.0051380439
10.42,7.9944855895
10.44,7.9846498448
10.46,7.9756900107
10.48,7.9677522376
10.5,7.9609723145
10.52,7.9553964934
10.54,7.9509524061
10.56,7.9474808524
10.58,7.9448054424
10.6,7.9427747522
10.62,7.9412611341
10.64,7.9401380606
10.66,7.9392477903
10.68,7.9383984266
10.7,7.937354716
10.72,7.9358641744
10.74,7.9336637165
10.76,7.9304620319
10.78,7.9260173528
10.8,7.920153988
10.82,7.912801127
10.84,7.9040026396
10.86,7.8939160266
10.88,7.8828009777
10.9,7.8709383483
10.92,7.85852449
10.94,7.8455970444
10.96,7.8320362602
10.98,7.8175962676
11,7.8020328088
11.02,7.7851862407
11.04,7.7671611574
11.06,7.7481832718
11.08,7.7285494946
11.1,7.7084860913
11.12,7.688050425
11.14,7.6671008294
11.16,7.6453678911
11.18,7.6224383787
11.2,7.5981446466
11.22,7.5724141425
11.24,7.5454222819
11.26,7.5174930721
11.28,7.488973769
11.3,7.4601106456
11.32,7.4310129941
11.34,7.4016356488
11.36,7.3718605044
11.38,7.3415696868
11.4,7.3107092875
11.42,7.2792622585
11.44,7.2473287883
11.46,7.2150084417
11.48,7.1824169385
11.5,7.1496512394
11.52,7.1167690161
11.54,7.083782716
11.56,7.0506647649
11.58,7.0173672102
11.6,6.9838455182
11.62,6.9500836324
11.64,6.9160924855
11.66,6.8819088483
11.68,6.847584841
11.7,6.8131760447
11.72,6.7787299295
11.74,6.7442912235
11.76,6.7099055454
11.78,6.675618289
11.8,6.6414782274
11.82,6.6075289371
11.84,6.5737958521
11.86,6.5402585437
11.88,6.506861271
11.9,6.4734926189
11.92,6.4400216676
11.94,6.4063178426
11.96,6.3722810224
11.98,6.3378679012
12,6.3030826666
12.02,6.2679860628
12.04,6.2326621059
12.06,6.1972492058
12.08,6.1618929679
12.1,6.1267388699
12.12,6.0919179681
12.14,6.0575197683
12.16,6.023579824
12.18,5.9900794817
12.2,5.9569542937
12.22,5.9241193203
12.24,5.8915019137
12.26,5.8590599775
12.28,5.826822035
12.3,5.7948632644
12.32,5.7633096839
12.34,5.7323004627
12.36,5.7019572484
12.38,5.6723523371
12.4,5.6435032488
12.42,5.615347123
12.44,5.5877595359
12.46,5.5605707991
12.48,5.5335914914
12.5,5.5066397663
12.52,5.4795655826
12.54,5.4522688105
12.56,5.424708594
12.58,5.3969050656
12.6,5.3689245909
12.62,5.3408829504
12.64,5.3128599521
12.66,5.2850015404
12.68,5.2573791155
12.7,5.2300659717
12.72,5.2030953564
12.74,5.1764785076
12.76,5.1501948684
12.78,5.1242182568
12.8,5.0985182613
12.82,5.0730820918
12.84,5.0479250815
12.86,5.0230906225
12.88,4.9986452504
12.9,4.9746579813
12.92,4.9511857701
12.94,4.9282536801
12.96,4.9058529933
12.98,4.883942237
13,4.8624457682
13.02,4.8412696304
13.04,4.820312443
13.06,4.7994745434
13.08,4.7786720122
13.1,4.7578566201
13.12,4.7369342981
13.14,4.7159527899
13.16,4.6949147964
13.18,4.6738685361
13.2,4.652882503
13.22,4.63203451
13.24,4.611407631
13.26,4.5910692222
13.28,4.5710751569
13.3,4.551452372
13.32,4.5322095797
13.34,4.51334059
13.36,4.4948309248
13.38,4.4766612953
13.4,4.4588089523
13.42,4.4412598159
13.44,4.42399035
13.46,4.4069760642
13.48,4.3901892411
13.5,4.3736008592
13.52,4.3571765286
13.54,4.3408881022
13.56,4.3247024521
13.58,4.3085888281
13.6,4.2925228191
13.62,4.2764788197
13.64,4.2604343009
13.66,4.2443694926
13.68,4.2282809147
13.7,4.2121585117
13.72,4.1960268972
13.74,4.1799122692
13.76,4.1638555239
13.78,4.1479014091
13.8,4.1321062279
13.82,4.1164264982
13.84,4.1009219527
13.86,4.085546388
13.88,4.0702571762
13.9,4.0550054567
13.92,4.0397515488
13.94,4.0244719394
13.96,4.0091671628
13.98,3.993863012
14,3.9786069471
14.02,3.9634475294
14.04,3.9484496987
14.06,3.9336584169
14.08,3.9191070442
14.1,3.9048150916
14.12,3.8907790576
14.14,3.8769795905
14.16,3.8633846899
14.18,3.8499602473
14.2,3.8366547465
14.22,3.8234447076
14.24,3.8103037608
14.26,3.7972168343
14.28,3.7841798313
14.3,3.7711923012
14.32,3.7582689951
14.34,3.7454215044
14.36,3.7326571879
14.38,3.7199917917
14.4,3.7074330945
14.42,3.69498953
14.44,3.682669036
14.46,3.6704718397
14.48,3.6584148892
14.5,3.6465025068
14.52,3.634737457
14.54,3.6231189233
14.56,3.611626711
14.58,3.60024478
14.6,3.5889410274
14.62,3.577687139
14.64,3.5664420126
14.66,3.5551872346
14.68,3.5439125113
14.7,3.5326139708
14.72,3.5213034824
14.74,3.5100281977
14.76,3.4987569804
14.78,3.4875995207
14.8,3.4765680771
14.82,3.4657031579
14.84,3.455023901
14.86,3.4445366895
14.88,3.4342339812
14.9,3.4240935399
14.92,3.4140898336
14.94,3.4042080554
14.96,3.3943641774
14.98,3.3845787482
15,3.3748086041
15.02,3.365034555
15.04,3.355246148
15.06,3.3454410274
15.08,3.3356228322
15.1,3.3257984014
15.12,3.3159753769
15.14,3.3061612467
15.16,3.296365153
15.18,3.2865902978
15.2,3.2768457729
15.22,3.2671389244
15.24,3.2574674939
15.26,3.24783507
15.28,3.2382390176
15.3,3.2286783356
15.32,3.2191629164
15.34,3.2096671177
15.36,3.2002216495
15.38,3.1908176379
15.4,3.1814507518
15.42,3.1721244779
15.44,3.1628308494
15.46,3.1535662965
15.48,3.1443289882
15.5,3.1350700214
15.52,3.1258237696
15.54,3.1165633175
15.56,3.1072745473
15.58,3.0979524767
15.6,3.0885925817
15.62,3.0791967897
15.64,3.0697694803
15.66,3.0603199408
15.68,3.0508639923
15.7,3.0413852494
15.72,3.0319161381
15.74,3.0224536964
15.76,3.0129997697
15.78,3.0035583124
15.8,2.99414159
15.82,2.9847056086
15.84,2.9752841201
15.86,2.9658567987
15.88,2.9564156873
15.9,2.9469588232
15.92,2.937480786
15.94,2.9279790004
15.96,2.9184594336
15.98,2.9089215313
16,2.8993675964
16.02,2.8898025627
16.04,2.8802343583
16.06,2.8706736845
16.08,2.8611328022
16.1,2.8516257015
16.12,2.8421589476
16.14,2.8327472917
16.16,2.8233994997
16.18,2.8141273216
16.2,2.8049396762
16.22,2.7958485383
16.24,2.7868802225
16.26,2.777981354
16.28,2.7692125671
16.3,2.7605539823
16.32,2.752004386
16.34,2.7435611083
16.36,2.7352235102
16.38,2.7269903665
16.4,2.7188626418
16.42,2.7108298077
16.44,2.7029005657
16.46,2.6950709886
16.48,2.6873407759
16.5,2.6797072899
16.52,2.6721763937
16.54,2.6647475496
16.56,2.6574217939
16.58,2.6501994181
16.6,2.6430803898
16.62,2.6360650235
16.64,2.6291523483
16.66,2.6223400208
16.68,2.6156233289
16.7,2.6089956092
16.72,2.6024486433
16.74,2.595973802
16.76,2.5895626847
16.78,2.5832075443
16.8,2.5769010855
16.82,2.5706360832
16.84,2.5644048112
16.86,2.5581985859
16.88,2.5520075645
16.9,2.5458210349
16.92,2.5396281259
16.94,2.5334187959
16.96,2.5271849497
16.98,2.5209215595
17,2.5146274767
17.02,2.5083056916
17.04,2.5019629546
17.06,2.4956089129
17.08,2.4892550233
17.1,2.4829135614
17.12,2.4765968992
17.14,2.4703166804
17.16,2.464082541
17.18,2.4579003748
17.2,2.4517707002
17.22,2.4456877862
17.24,2.4396400726
17.26,2.4336120421
17.28,2.4275869521
17.3,2.4215497385
17.32,2.4154893671
17.34,2.4094001046
17.36,2.4032814485
17.38,2.3971369972
17.4,2.3909730086
17.42,2.3847969034
17.44,2.378616137
17.46,2.3724375011
17.48,2.3662665821
17.5,2.360107281
17.52,2.3539614842
17.54,2.3478291435
17.56,2.341708294
17.58,2.3355952812
17.6,2.3294850674
17.62,2.3233713454
17.64,2.3172472774
17.66,2.3111050994
17.68,2.3049402826
17.7,2.2987465937
17.72,2.2925291845
17.74,2.2862915585
17.76,2.2800440378
17.78,2.2737871147
17.8,2.2675405854
17.82,2.2613096668
17.84,2.2551009779
17.86,2.2489191682
17.88,2.2427647772
17.9,2.2366381777
17.92,2.2305362461
17.94,2.2244534837
17.96,2.2183819743
17.98,2.2123116367
18,2.2062307119
18.02,2.2001272506
18.04,2.1939905164
18.06,2.1878143295
18.08,2.1815984284
18.1,2.1753594644
18.12,2.169085627
18.14,2.1627847368
18.16,2.156500717
18.18,2.1502271116
18.2,2.1439671348
18.22,2.1377174852
18.24,2.1314715726
18.26,2.1252204453
18.28,2.1189557488
18.3,2.1126709583
18.32,2.1063620188
18.34,2.1000555044
18.36,2.0936677629
18.38,2.0872853719
18.4,2.0808835872
18.42,2.0744727521
18.44,2.068037234
18.46,2.061592153
18.48,2.055136926
18.5,2.0486670819
18.52,2.0421795183
18.54,2.0356713412
18.56,2.0291409352
18.58,2.0225892103
18.6,2.0160204734
18.62,2.0094439594
18.64,2.0028635641
18.66,1.9962991919
18.68,1.9897629397
18.7,1.9832629026
18.72,1.976806218
18.74,1.9703889144
18.76,1.9640004126
18.78,1.9576257156
18.8,1.9512500502
18.82,1.9448633158
18.84,1.9384576219
18.86,1.9320358102
18.88,1.9256094798
18.9,1.9191875864
18.92,1.9127816894
18.94,1.9063884121
18.96,1.9000140011
18.98,1.8936444739
19,1.8872705223
19.02,1.8808786196
19.04,1.8744588927
19.06,1.8680079766
19.08,1.8615300322
19.1,1.8550291331
19.12,1.848520337
19.14,1.8420144801
19.16,1.8355178404
19.18,1.8290306122
19.2,1.8225486364
19.22,1.8160634644
19.24,1.8095688401
19.26,1.8030519889
19.28,1.7965181644
19.3,1.7899682695
19.32,1.7834095249
19.34,1.7768518051
19.36,1.7703053704
19.38,1.7637792593
19.4,1.7572806872
19.42,1.7508089821
19.44,1.7443636971
19.46,1.7379384105
19.48,1.7315269482
19.5,1.7251161848
19.52,1.7187075279
19.54,1.7123002804
19.56,1.7058905802
19.58,1.6994891753
19.6,1.6930999108
19.62,1.6867260752
19.64,1.6803690444
19.66,1.6740257785
19.68,1.6676912482
19.7,1.6613691695
19.72,1.6550271199
19.74,1.6486890185
19.76,1.6423449517
19.78,1.6359984485
19.8,1.6296650659
19.82,1.6233336094
19.84,1.6170039407
19.86,1.6107086016
19.88,1.6044336029
19.9,1.5981748267
19.92,1.5919283175
19.94,1.5856817649
19.96,1.5794379263
19.98,1.5731943625
20,1.5669544856
