tc,Enstrophy
9.28,5.6792123107
9.3,5.6743697224
9.32,5.6702081244
9.34,5.6667096369
9.36,5.6638077202
9.38,5.6614565248
9.4,5.6595866044
9.42,5.6581831708
9.44,5.6572601974
9.46,5.6567478272
9.48,5.6566209362
9.5,5.656811775
9.52,5.6572462173
9.54,5.6578740208
9.56,5.6587575981
9.58,5.6595036482
9.6,5.6603891145
9.62,5.6612487015
9.64,5.6632667481
9.66,5.662778004
9.68,5.6633852618
9.7,5.6638975648
9.72,5.6643341947
9.74,5.664725946
9.76,5.6651209633
9.78,5.6655251797
9.8,5.6660765551
9.82,5.6666818486
9.84,5.6672656502
9.86,5.669054645
9.88,5.6691556688
9.9,5.6703787273
9.92,5.6718300334
9.94,5.6734759669
9.96,5.6752686788
9.98,5.6771338438
10,5.680726443
10.02,5.681014005
10.04,5.6823394276
10.06,5.6833262782
10.08,5.6838617723
10.1,5.6837654443
10.12,5.6829171531
10.14,5.6819049349
10.16,5.6782779069
10.18,5.6741905376
10.2,5.6687859172
10.22,5.6619960583
10.24,5.6537652822
10.26,5.6441704882
10.28,5.6330138732
10.3,5.6206024987
10.32,5.6069393651
10.34,5.592157218
10.36,5.5763610915
10.38,5.5596841479
10.4,5.5422494139
10.42,5.5241476088
10.44,5.5055206915
10.46,5.4864685244
10.48,5.4670785953
10.5,5.4474130973
10.52,5.4275050494
10.54,5.4073708312
10.56,5.3869719091
10.58,5.3663120981
10.6,5.3453474651
10.62,5.3240397335
10.64,5.3024196774
10.66,5.2802596561
10.68,5.2576349141
10.7,5.2345380712
10.72,5.2109354824
10.74,5.1868177722
10.76,5.1621934646
10.78,5.1370379487
10.8,5.1113872916
10.82,5.0852381332
10.84,5.0585952217
10.86,5.0320330484
10.88,5.0041386483
10.9,4.9761471519
10.92,4.947838664
10.94,4.9192465301
10.96,4.8903299811
10.98,4.8611728939
11,4.8318111153
11.02,4.8023053079
11.04,4.772729599
11.06,4.7431555304
11.08,4.7138870864
11.1,4.6850504575
11.12,4.6554835271
11.14,4.6268417709
11.16,4.5979658647
11.18,4.5700102774
11.2,4.5425774435
11.22,4.5157155874
11.24,4.4894674488
11.26,4.4638741385
11.28,4.4389810785
11.3,4.4147202821
11.32,4.3910983005
11.34,4.3682482928
11.36,4.346099988
11.38,4.3246435211
11.4,4.3038919919
11.42,4.2839008508
11.44,4.2644334525
11.46,4.2457093443
11.48,4.2276316475
11.5,4.210351371
11.52,4.193411968
11.54,4.1772221002
11.56,4.1616202615
11.58,4.1465852266
11.6,4.1320887497
11.62,4.1181055946
11.64,4.104606836
11.66,4.0923215007
11.68,4.078975945
11.7,4.0668747533
11.72,4.0548749085
11.74,4.0433660035
11.76,4.0321609059
11.78,4.0212442997
11.8,4.0105795616
11.82,4.0001368586
11.84,3.9898835493
11.86,3.979807932
11.88,3.9702093337
11.9,3.9600980303
11.92,3.9504103556
11.94,3.9408295264
11.96,3.9313297063
11.98,3.9218988224
12,3.9131617504
12.02,3.9032312937
12.04,3.8942355039
12.06,3.885256586
12.08,3.8756884894
12.1,3.8666456409
12.12,3.857678089
12.14,3.848778329
12.16,3.8399506488
12.18,3.8316362255
12.2,3.8224734472
12.22,3.8138060882
12.24,3.8051649085
12.26,3.7965505327
12.28,3.7882130728
12.3,3.7792978912
12.32,3.7705864985
12.34,3.7618085214
12.36,3.7529224435
12.38,3.7439021007
12.4,3.734785132
12.42,3.7259794317
12.44,3.7158561911
12.46,3.7061329639
12.48,3.6962107372
12.5,3.6860827584
12.52,3.6757526948
12.54,3.665227314
12.56,3.6545311187
12.58,3.6436392128
12.6,3.6326019251
12.62,3.6214467538
12.64,3.6106622981
12.66,3.5988611153
12.68,3.5874739692
12.7,3.5760506197
12.72,3.5646038766
12.74,3.5535320331
12.76,3.5416507168
12.78,3.5301530268
12.8,3.5186339822
12.82,3.5071015409
12.84,3.4955463602
12.86,3.4845071149
12.88,3.472364171
12.9,3.4606599635
12.92,3.4489367207
12.94,3.4375668032
12.96,3.4253033764
12.98,3.4133879946
13,3.4013987761
13.02,3.3893516264
13.04,3.377247987
13.06,3.3650835057
13.08,3.3528655178
13.1,3.340594343
13.12,3.3282712593
13.14,3.3158956922
13.16,3.3034733014
13.18,3.2910179593
13.2,3.2784980352
13.22,3.2660688099
13.24,3.2533982085
13.26,3.2407324519
13.28,3.2280621834
13.3,3.2153508392
13.32,3.2026078866
13.34,3.1898263985
13.36,3.1770234348
13.38,3.1643577879
13.4,3.1513029669
13.42,3.1383836788
13.44,3.1254539041
13.46,3.1125009153
13.48,3.0995296329
13.5,3.0865539686
13.52,3.0735479192
13.54,3.0605326056
13.56,3.0475214847
13.58,3.034492904
13.6,3.0214674454
13.62,3.0084721463
13.64,2.9954362275
13.66,2.9824371202
13.68,2.9694664364
13.7,2.9565244504
13.72,2.9435641991
13.74,2.930655915
13.76,2.9177750805
13.78,2.9049339304
13.8,2.8924727758
13.82,2.8793775009
13.84,2.8666757521
13.86,2.8540244235
13.88,2.8414413781
13.9,2.8289269243
13.92,2.8164840968
13.94,2.8041212912
13.96,2.7918605495
13.98,2.7796638068
14,2.7676550663
14.02,2.7556444763
14.04,2.7438244598
14.06,2.732081114
14.08,2.7204505348
14.1,2.7089825719
14.12,2.6976483291
14.14,2.6864643699
14.16,2.6754405485
14.18,2.6647664409
14.2,2.6549880414
14.22,2.6432666657
14.24,2.6330975105
14.26,2.6228664269
14.28,2.612877206
14.3,2.6026592846
14.32,2.5929086412
14.34,2.5833069182
14.36,2.5738735354
14.38,2.564604343
14.4,2.5554884797
14.42,2.546529511
14.44,2.537721739
14.46,2.5290690055
14.48,2.5207066033
14.5,2.5121694149
14.52,2.5038851256
14.54,2.4957503168
14.56,2.4877328262
14.58,2.4798463594
14.6,2.4721265252
14.62,2.4644351791
14.64,2.4569004059
14.66,2.4494773924
14.68,2.4421735555
14.7,2.4351675619
14.72,2.4294433542
14.74,2.4208690184
14.76,2.4140059384
14.78,2.40721582
14.8,2.4006229777
14.82,2.3940298929
14.84,2.3879055953
14.86,2.381217831
14.88,2.3749805731
14.9,2.3688558827
14.92,2.3628084852
14.94,2.3568734401
14.96,2.3510426534
14.98,2.3453107828
15,2.3396790796
15.02,2.3341416509
15.04,2.3286985396
15.06,2.3233503193
15.08,2.318094237
15.1,2.3129578439
15.12,2.3078752109
15.14,2.3029132248
15.16,2.2984362443
15.18,2.2932822043
15.2,2.2886105175
15.22,2.2840277671
15.24,2.2795514102
15.26,2.2751589041
15.28,2.270873398
15.3,2.2666676614
15.32,2.2625329629
15.34,2.2584837626
15.36,2.2545011808
15.38,2.2516674005
15.4,2.2467433546
15.42,2.2429379256
15.44,2.2391742911
15.46,2.2354395025
15.48,2.2317278116
15.5,2.2280491343
15.52,2.2243458865
15.54,2.2206486475
15.56,2.2170652917
15.58,2.2132211036
15.6,2.2094655112
15.62,2.2056764922
15.64,2.2018619477
15.66,2.1979883303
15.68,2.194079843
15.7,2.1901255672
15.72,2.1868093956
15.74,2.182081683
15.76,2.1780235534
15.78,2.1738820715
15.8,2.1699488037
15.82,2.1654003159
15.84,2.1619682236
15.86,2.1569516308
15.88,2.1524466301
15.9,2.1480688551
15.92,2.1436595654
15.94,2.1392391704
15.96,2.1348068406
15.98,2.1303654431
16,2.125918237
16.02,2.1214637824
16.04,2.1170080931
16.06,2.1125562679
16.08,2.1081125621
16.1,2.1036947552
16.12,2.0992576758
16.14,2.0948471692
16.16,2.090448047
16.18,2.0860690275
16.2,2.0816890297
16.22,2.0773148565
16.24,2.0729638493
16.26,2.0686235628
16.28,2.0642943898
16.3,2.0599741077
16.32,2.0556895763
16.34,2.0513483813
16.36,2.0470424941
16.38,2.0429869438
16.4,2.0384609042
16.42,2.0341428125
16.44,2.029847899
16.46,2.0255403027
16.48,2.021174961
16.5,2.0168425665
16.52,2.0124996654
16.54,2.0081548402
16.56,2.0038010221
16.58,1.9994423877
16.6,1.9950851038
16.62,1.9911869888
16.64,1.9863151279
16.66,1.981928827
16.68,1.9775327615
16.7,1.973222866
16.72,1.968756265
16.74,1.9643629846
16.76,1.9599767702
16.78,1.95559595
16.8,1.9512238294
16.82,1.9468642191
16.84,1.9425257238
16.86,1.9381939043
16.88,1.9338831122
16.9,1.9295958074
16.92,1.9253340636
16.94,1.9210973788
16.96,1.9168901205
16.98,1.9127138932
17,1.9085706014
17.02,1.9044712464
17.04,1.9003905925
17.06,1.8963550383
17.08,1.8923663969
17.1,1.8883972748
17.12,1.8844726687
17.14,1.8805933361
17.16,1.87673099
17.18,1.8729107694
17.2,1.8691252687
17.22,1.8653704361
17.24,1.8616473147
17.26,1.8579513739
17.28,1.8542783778
17.3,1.8506246181
17.32,1.8469864471
17.34,1.8440691643
17.36,1.8397523863
17.38,1.8361456869
17.4,1.8325507159
17.42,1.8289612822
17.44,1.8253696949
17.46,1.8217725968
17.48,1.8181681187
17.5,1.8145456009
17.52,1.8109085311
17.54,1.807255755
17.56,1.8042382505
17.58,1.8010638784
17.6,1.7961767555
17.62,1.7924443957
17.64,1.7887050479
17.66,1.7848995338
17.68,1.7809812835
17.7,1.7770792967
17.72,1.7731465487
17.74,1.7691715396
17.76,1.7656381131
17.78,1.7612036277
17.8,1.7570105395
17.82,1.752821325
17.84,1.7486196054
17.86,1.7443680678
17.88,1.7400640453
17.9,1.7357092153
17.92,1.7312963599
17.94,1.726835588
17.96,1.7223241697
17.98,1.7177620705
18,1.7131638896
18.02,1.7085506063
18.04,1.7041403087
18.06,1.6990408117
18.08,1.6942188448
18.1,1.689361568
18.12,1.6844600572
18.14,1.679522264
18.16,1.6745373913
18.18,1.6695025139
18.2,1.6646569595
18.22,1.6593688039
18.24,1.6541898499
18.26,1.6490116578
18.28,1.6438826511
18.3,1.6385561315
18.32,1.6332851236
18.34,1.627982897
18.36,1.6226550814
18.38,1.6173061979
18.4,1.6123295092
18.42,1.6065507179
18.44,1.6011399659
18.46,1.5957016034
18.48,1.5902571784
18.5,1.5847867292
18.52,1.5793088384
18.54,1.5738238033
18.56,1.5683330017
18.58,1.5628344858
18.6,1.5573300936
18.62,1.5518865825
18.64,1.5466393831
18.66,1.5408092643
18.68,1.5357481028
18.7,1.529755319
18.72,1.5242449869
18.74,1.5187338304
18.76,1.5132428271
18.78,1.5077475032
18.8,1.5022647023
18.82,1.4968175125
18.84,1.4913264244
18.86,1.4858738963
18.88,1.4806271271
18.9,1.4768902227
18.92,1.4695985642
18.94,1.4642001218
18.96,1.4588256176
18.98,1.4534696753
19,1.4481317126
19.02,1.442813509
19.04,1.4375088077
19.06,1.4322337305
19.08,1.4270106931
19.1,1.4221617941
19.12,1.4165019122
19.14,1.4113079543
19.16,1.4061301898
19.18,1.4009815776
19.2,1.3958558632
19.22,1.3907971192
19.24,1.3857050227
19.26,1.3806185254
19.28,1.375583051
19.3,1.3705696601
19.32,1.3655908484
19.34,1.3606394576
19.36,1.3557151413
19.38,1.3508160026
19.4,1.3459491395
19.42,1.3413336922
19.44,1.3363449884
19.46,1.3315094512
19.48,1.3267098901
19.5,1.3219688439
19.52,1.3172522417
19.54,1.3125755835
19.56,1.3079189569
19.58,1.303301453
19.6,1.2986967601
19.62,1.2941280353
19.64,1.2895880611
19.66,1.2850753073
19.68,1.2805940915
19.7,1.2761454593
19.72,1.271727493
19.74,1.2673387036
19.76,1.2630293353
19.78,1.2587983309
19.8,1.2544233698
19.82,1.2500687309
19.84,1.2458172636
19.86,1.2415925423
19.88,1.2378844696
19.9,1.2332471362
19.92,1.2291186285
19.94,1.2250155783
19.96,1.2209396812
19.98,1.2168880944
20,1.2128695699
