tc,Enstrophy
13.56,4.625762819
13.58,4.6100502402
13.6,4.5942008198
13.62,4.5782263153
13.64,4.5621454297
13.66,4.5459648362
13.68,4.5296746653
13.7,4.5132626599
13.72,4.4967283859
13.74,4.4800862645
13.76,4.4633506098
13.78,4.4465153031
13.8,4.429545654
13.82,4.4123910894
13.84,4.3950126885
13.86,4.3774097923
13.88,4.3596160535
13.9,4.3416963163
13.92,4.3236949656
13.94,4.3056138441
13.96,4.2874045317
13.98,4.2689803092
14,4.2502629592
14.02,4.2312053458
14.04,4.2118273925
14.06,4.1921965022
14.08,4.1724049748
14.1,4.1525345817
14.12,4.1326316839
14.14,4.112701748
14.16,4.0927206445
14.18,4.0726531948
14.2,4.0524691533
14.22,4.0321528725
14.24,4.0117074494
14.26,3.9911581861
14.28,3.9705465409
14.3,3.9499327898
14.32,3.9293773625
14.34,3.9089323392
14.36,3.8886307308
14.38,3.8684826707
14.4,3.8484792872
14.42,3.8286001956
14.44,3.8088274558
14.46,3.7891500705
14.48,3.769566931
14.5,3.7500875695
14.52,3.730699019
14.54,3.7114148845
14.56,3.6922259498
14.58,3.6731199563
14.6,3.654109754
14.62,3.6352111802
14.64,3.6164540629
14.66,3.5978708637
14.68,3.5795084505
14.7,3.5613233575
14.72,3.5433737414
14.74,3.5256320159
14.76,3.5080875421
14.78,3.4907329085
14.8,3.4735651408
14.82,3.4565844971
14.84,3.4397909295
14.86,3.4231829026
14.88,3.4067613209
14.9,3.3905267131
14.92,3.3744844596
14.94,3.3586406731
14.96,3.3430077163
14.98,3.3275926661
15,3.312397033
15.02,3.2974135687
15.04,3.282626437
15.06,3.268015673
15.08,3.2535629895
15.1,3.2392566746
15.12,3.2250936181
15.14,3.2110779445
15.16,3.1972173756
15.18,3.1835199687
15.2,3.1699920266
15.22,3.1566378308
15.24,3.1434591242
15.26,3.13045362
15.28,3.1176136511
15.3,3.1049232268
15.32,3.0923644461
15.34,3.0799162734
15.36,3.0675605105
15.38,3.0552837402
15.4,3.043077709
15.42,3.0309399953
15.44,3.018873932
15.46,3.0068889191
15.48,2.994999151
15.5,2.9832203111
15.52,2.9715651005
15.54,2.9600406221
15.56,2.9486452812
15.58,2.9373756758
15.6,2.9262238667
15.62,2.9151814017
15.64,2.9042394092
15.66,2.8933892113
15.68,2.8826241342
15.7,2.8719412384
15.72,2.8613437634
15.74,2.8508395323
15.76,2.8404382865
15.78,2.8301484219
15.8,2.819974146
15.82,2.8099247992
15.84,2.799974952
15.86,2.790151105
15.88,2.7804553861
15.9,2.7708998413
15.92,2.7614985318
15.94,2.7522614819
15.96,2.7431918459
15.98,2.734284538
16,2.725529124
16.02,2.7169113613
16.04,2.7084177475
16.06,2.7000332292
16.08,2.6917434455
16.1,2.6835371158
16.12,2.6754097809
16.14,2.6673656329
16.16,2.6594147623
16.18,2.6515681247
16.2,2.6438311145
16.22,2.636202068
16.24,2.6286746682
16.26,2.6212420294
16.28,2.6139006108
16.3,2.6066490459
16.32,2.5994860115
16.34,2.5924077734
16.36,2.5854074215
16.38,2.5784765214
16.4,2.571606223
16.42,2.5647885338
16.44,2.5580166051
16.46,2.5512913924
16.48,2.5445903347
16.5,2.5379319682
16.52,2.5313103004
16.54,2.5247256908
16.56,2.5181789869
16.58,2.5116611758
16.6,2.5051740049
16.62,2.4987109709
16.64,2.492267696
16.66,2.4858399288
16.68,2.4794294318
16.7,2.4730138039
16.72,2.4666088609
16.74,2.4602072063
16.76,2.4538077832
16.78,2.4474075898
16.8,2.4410003643
16.82,2.434577367
16.84,2.4281301738
16.86,2.4216538265
16.88,2.4151530528
16.9,2.4086175031
16.92,2.4020670418
16.94,2.3955035192
16.96,2.3889274593
16.98,2.382347546
17,2.3757671474
17.02,2.369192262
17.04,2.3626265575
17.06,2.3560705489
17.08,2.3495209739
17.1,2.3429723755
17.12,2.336421441
17.14,2.3298613165
17.16,2.3232977078
17.18,2.3167323374
17.2,2.3101680378
17.22,2.3036060146
17.24,2.2970454957
17.26,2.2904846201
17.28,2.2839221543
17.3,2.2773563869
17.32,2.2707897966
17.34,2.2642236675
17.36,2.2576617111
17.38,2.2511114287
17.4,2.2445616079
17.42,2.2380284286
17.44,2.2315079232
17.46,2.2249996404
17.48,2.2185024888
17.5,2.2120171632
17.52,2.2055336016
17.54,2.1990600689
17.56,2.1925928503
17.58,2.1861310482
17.6,2.1796729486
17.62,2.1732158966
17.64,2.1667568979
17.66,2.1602937434
17.68,2.153826373
17.7,2.1473571673
17.72,2.1408903349
17.74,2.1344299349
17.76,2.1279787598
17.78,2.1215369333
17.8,2.115100416
17.82,2.1086691009
17.84,2.1022421619
17.86,2.0958227292
17.88,2.0894165319
17.9,2.0830293419
17.92,2.0766656734
17.94,2.0703263115
17.96,2.0640088523
17.98,2.0577086104
18,2.0514203831
18.02,2.0451401298
18.04,2.0388686529
18.06,2.0325994426
18.08,2.0263436257
18.1,2.0201045059
18.12,2.0138856515
18.14,2.0076928375
18.16,2.0015265453
18.18,1.9953845718
18.2,1.9892621573
18.22,1.9831537568
18.24,1.977054985
18.26,1.970963837
18.28,1.9648807289
18.3,1.9588075818
18.32,1.9527467468
18.34,1.946699636
18.36,1.9406679184
18.38,1.9346523962
18.4,1.9286536787
18.42,1.9226712361
18.44,1.9167023111
18.46,1.91074168
18.48,1.9047819589
18.5,1.8988164135
18.52,1.8928399759
18.54,1.8868525233
18.56,1.8808573223
18.58,1.8748645438
18.6,1.8688661123
18.62,1.8628795219
18.64,1.8569017579
18.66,1.8509331987
18.68,1.8449738164
18.7,1.8390238646
18.72,1.8330834871
18.74,1.827151973
18.76,1.8212274461
18.78,1.8153075735
18.8,1.8093916274
18.82,1.8034809307
18.84,1.797575364
18.86,1.7916800624
18.88,1.7858009441
18.9,1.7799368262
18.92,1.7740860153
18.94,1.7682470856
18.96,1.7624165082
18.98,1.7565986101
19,1.7507962371
19.02,1.7450134614
19.04,1.7392529228
19.06,1.7335150521
19.08,1.7277986295
19.1,1.7221021841
19.12,1.7164249942
19.14,1.710767615
19.16,1.7051307775
19.18,1.6995145738
19.2,1.6939180187
19.22,1.6883403338
19.24,1.6827814266
19.26,1.6772427362
19.28,1.6717261468
19.3,1.6662321546
19.32,1.6607581044
19.34,1.65529806
19.36,1.6498446931
19.38,1.6443922031
19.4,1.6389395441
19.42,1.6334853905
19.44,1.628036716
19.46,1.6225954155
19.48,1.6171625633
19.5,1.6117375696
19.52,1.6063136207
19.54,1.6008931305
19.56,1.5954751528
19.58,1.5900615981
19.6,1.5846544706
19.62,1.5792547373
19.64,1.5738622688
19.66,1.5684776115
19.68,1.563103055
19.7,1.5577423232
19.72,1.5524005001
19.74,1.5470805748
19.76,1.5417825222
19.78,1.5365036746
19.8,1.5312408906
19.82,1.5259927747
19.84,1.5207609531
19.86,1.5155533241
19.88,1.5103608768
19.9,1.5051981288
19.92,1.500060224
19.94,1.4949452205
19.96,1.4898517371
19.98,1.4847802632
20,1.4797342934
