tc,Enstrophy
4.66,2.7155113873
4.68,2.7506589147
4.7,2.7857071999
4.72,2.820640244
4.74,2.8554282019
4.76,2.8900376121
4.78,2.9244393574
4.8,2.9586090179
4.82,2.9925246872
4.84,3.0261516986
4.86,3.0594669227
4.88,3.0924354734
4.9,3.1250202934
4.92,3.1571824935
4.94,3.1888895445
4.96,3.2201255038
4.98,3.2508939379
5,3.2812092222
5.02,3.3110808674
5.04,3.3405014465
5.06,3.3694482139
5.08,3.3978951331
5.1,3.4258276564
5.12,3.453246343
5.14,3.4801608442
5.16,3.506576202
5.18,3.5324973029
5.2,3.5579232182
5.22,3.5828557429
5.24,3.6073002527
5.26,3.6312642493
5.28,3.6547544696
5.3,3.6777806562
5.32,3.7003316821
5.34,3.7224316966
5.36,3.7440896529
5.38,3.7653253836
5.4,3.7861716285
5.42,3.8066561672
5.44,3.8268069426
5.46,3.8466515175
5.48,3.866220339
5.5,3.885547757
5.52,3.9046761298
5.54,3.9236494504
5.56,3.9425132205
5.58,3.9613121397
5.6,3.9800904228
5.62,3.9988919956
5.64,4.0177603283
5.66,4.0367363697
5.68,4.0558544343
5.7,4.0751432151
5.72,4.094625408
5.74,4.1143277806
5.76,4.1342825374
5.78,4.1545299458
5.8,4.175118809
5.82,4.1961009678
5.84,4.2175215179
5.86,4.2394124348
5.88,4.2617974851
5.9,4.284702366
5.92,4.3081586656
5.94,4.3322009985
5.96,4.3568638646
5.98,4.3821809631
6,4.4081836487
6.02,4.4348984296
6.04,4.4623376687
6.06,4.4905107331
6.08,4.5194137826
6.1,4.5490388008
6.12,4.5793741621
6.14,4.6104257922
6.16,4.6421290032
6.18,4.6745347961
6.2,4.7076308474
6.22,4.7414049034
6.24,4.7758672216
6.26,4.8110052319
6.28,4.8468109471
6.3,4.883276762
6.32,4.9204039592
6.34,4.9581959572
6.36,4.9966588414
6.38,5.0357972613
6.4,5.0756143366
6.42,5.1161187936
6.44,5.1573292718
6.46,5.199290519
6.48,5.2420527862
6.5,5.2856444961
6.52,5.3300177282
6.54,5.3749794259
6.56,5.4201346512
6.58,5.4648684839
6.6,5.5083860226
6.62,5.5497956519
6.64,5.588202859
6.66,5.622801097
6.68,5.6529712828
6.7,5.6783888235
6.72,5.6990947586
6.74,5.7154745928
6.76,5.7281899456
6.78,5.7381628188
6.8,5.7465804485
6.82,5.7547640165
6.84,5.7637367861
6.86,5.7738597915
6.88,5.7851747143
6.9,5.7979428567
6.92,5.812493517
6.94,5.8289905033
6.96,5.8473985357
6.98,5.8676316288
7,5.8898709432
7.02,5.9143822075
7.04,5.9409001899
7.06,5.9689210249
7.08,5.9984962829
7.1,6.0300162697
7.12,6.0634651172
7.14,6.0985226968
7.16,6.1353320845
7.18,6.1738768211
7.2,6.2139806951
7.22,6.2557401156
7.24,6.299256739
7.26,6.3447685178
7.28,6.3923241671
7.3,6.4411281072
7.32,6.4907314981
7.34,6.5417543937
7.36,6.5946349831
7.38,6.648142955
7.4,6.701284925
7.42,6.7546477873
7.44,6.8086399456
7.46,6.8628716822
7.48,6.9167664717
7.5,6.9698737322
7.52,7.0219859008
7.54,7.0732537416
7.56,7.1238178166
7.58,7.1733321673
7.6,7.2212097714
7.62,7.2673213295
7.64,7.3121960094
7.66,7.3564453731
7.68,7.4004015278
7.7,7.444329145
7.72,7.4886310864
7.74,7.5338069019
7.76,7.5803979806
7.78,7.6288012668
7.8,7.6790210249
7.82,7.7307358763
7.84,7.78362006
7.86,7.8376256206
7.88,7.8930532035
7.9,7.9502241934
7.92,8.0089884349
7.94,8.0685880625
7.96,8.1287764406
7.98,8.1895158882
8,8.250327152
8.02,8.3107309455
8.04,8.3705978196
8.06,8.429363575
8.08,8.4863271395
8.1,8.5419664846
8.12,8.5964475725
8.14,8.6498934617
8.16,8.701824262
8.18,8.7522598465
8.2,8.8021045756
8.22,8.8498194933
8.24,8.8931678959
8.26,8.9336199361
8.28,8.973447296
8.3,9.0129894794
8.32,9.0533430632
8.34,9.0955766011
8.36,9.1398364441
8.38,9.1872992276
8.4,9.238044851
8.42,9.2913677951
8.44,9.3475778545
8.46,9.4067129532
8.48,9.4685186583
8.5,9.5316291353
8.52,9.5942768728
8.54,9.6558379643
8.56,9.7168712589
8.58,9.7779055838
8.6,9.8387169009
8.62,9.8981907813
8.64,9.9550646935
8.66,10.0083531818
8.68,10.0574494361
8.7,10.1000561899
8.72,10.1347574164
8.74,10.1639948323
8.76,10.1883526119
8.78,10.2061822131
8.8,10.2166777354
8.82,10.220024666
8.84,10.2184765148
8.86,10.2160719253
8.88,10.2131794794
8.9,10.2084459841
8.92,10.2036215178
8.94,10.2006497079
8.96,10.1980867776
8.98,10.1919222026
9,10.1784465826
9.02,10.1582855917
9.04,10.1394992172
9.06,10.1210593426
9.08,10.0918170333
9.1,10.0557588978
9.12,10.0223245672
9.14,9.9895748632
9.16,9.9508298843
9.18,9.9068725473
9.2,9.861436261
9.22,9.8154477838
9.24,9.7694967653
9.26,9.72272857
9.28,9.6728084699
9.3,9.6219626975
9.32,9.5727419535
9.34,9.5245531682
9.36,9.479450123
9.38,9.4391870452
9.4,9.4027186924
9.42,9.3708334806
9.44,9.3453155387
9.46,9.3250289204
9.48,9.3071300236
9.5,9.2902617537
9.52,9.2751847297
9.54,9.2619767508
9.56,9.2496195204
9.58,9.2375170438
9.6,9.2251679611
9.62,9.2121327651
9.64,9.1992455131
9.66,9.1867670875
9.68,9.1731437339
9.7,9.1585562749
9.72,9.1437817453
9.74,9.1285958376
9.76,9.1132609768
9.78,9.0981404366
9.8,9.0832677634
9.82,9.0691852311
9.84,9.0559002209
9.86,9.043467146
9.88,9.0319474842
9.9,9.0213173991
9.92,9.0115042511
9.94,9.002501305
9.96,8.9947140988
9.98,8.9889357069
10,8.9853367138
10.02,8.983156194
10.04,8.9814062559
10.06,8.9796868775
10.08,8.9785044476
10.1,8.9797464938
10.12,8.9842267315
10.14,8.9901230824
10.16,8.9962266594
10.18,9.0017619366
10.2,9.0050955025
10.22,9.0059395418
10.24,9.0051729457
10.26,9.0028829484
10.28,8.9974564727
10.3,8.9876312252
10.32,8.9743380463
10.34,8.9582986851
10.36,8.9398113994
10.38,8.9195751644
10.4,8.8980427681
10.42,8.874779532
10.44,8.8492997459
10.46,8.8219726996
10.48,8.7934766997
10.5,8.7640499779
10.52,8.7338574976
10.54,8.703114857
10.56,8.6718509496
10.58,8.6400881036
10.6,8.6078614507
10.62,8.5756123878
10.64,8.5436697751
10.66,8.5120273494
10.68,8.4807924569
10.7,8.4501689231
10.72,8.4202109243
10.74,8.3909587023
10.76,8.362528056
10.78,8.3348458371
10.8,8.3077971925
10.82,8.2814302544
10.84,8.2559050842
10.86,8.2312767065
10.88,8.207478678
10.9,8.1844788851
10.92,8.1622605261
10.94,8.1407286861
10.96,8.1197967398
10.98,8.0994072464
11,8.0794469546
11.02,8.0597541286
11.04,8.0401312288
11.06,8.0204257755
11.08,8.0005641324
11.1,7.9804802677
11.12,7.9600690613
11.14,7.9392383051
11.16,7.9179212182
11.18,7.8960834473
11.2,7.8736967061
11.22,7.8506375479
11.24,7.8267716419
11.26,7.8021614949
11.28,7.7770472162
11.3,7.751611874
11.32,7.7259195926
11.34,7.6999835517
11.36,7.6738363142
11.38,7.647553527
11.4,7.6211761178
11.42,7.594723698
11.44,7.5682130753
11.46,7.541669488
11.48,7.5150663738
11.5,7.4884652196
11.52,7.4618251346
11.54,7.4351232605
11.56,7.4083890605
11.58,7.3816806959
11.6,7.3549995491
11.62,7.3283190048
11.64,7.3016458715
11.66,7.2750010085
11.68,7.2484063224
11.7,7.2218226096
11.72,7.1952022452
11.74,7.1684882701
11.76,7.1416318126
11.78,7.1146335986
11.8,7.0874969848
11.82,7.0601550158
11.84,7.0325104628
11.86,7.0044988235
11.88,6.9760782079
11.9,6.9471977828
11.92,6.91780564
11.94,6.8878672745
11.96,6.8573994432
11.98,6.8264691226
12,6.7951408109
12.02,6.7634082578
12.04,6.731220898
12.06,6.6985811141
12.08,6.6655724849
12.1,6.6322929313
12.12,6.5987832586
12.14,6.5649961368
12.16,6.5308238727
12.18,6.4962003355
12.2,6.4611611883
12.22,6.4258083273
12.24,6.3902418852
12.26,6.3545315778
12.28,6.3186886287
12.3,6.282674589
12.32,6.2464617895
12.34,6.2100716055
12.36,6.1735753866
12.38,6.1370439674
12.4,6.1005136412
12.42,6.0640001843
12.44,6.0275032109
12.46,5.9910386111
12.48,5.9546349901
12.5,5.9183313199
12.52,5.8822091101
12.54,5.8463489896
12.56,5.8107664832
12.58,5.7754452783
12.6,5.7404386086
12.62,5.7058659835
12.64,5.6717846171
12.66,5.6382070706
12.68,5.6051469187
12.7,5.5726081034
12.72,5.540659151
12.74,5.5093603023
12.76,5.4787017614
12.78,5.448692842
12.8,5.4193982199
12.82,5.3908799023
12.84,5.363096479
12.86,5.3361154599
12.88,5.3099382466
12.9,5.2845574172
12.92,5.2599595226
12.94,5.2361332515
12.96,5.2130661765
12.98,5.1907422358
13,5.1691413931
13.02,5.1482367192
13.04,5.1279930526
13.06,5.108365593
13.08,5.0892977888
13.1,5.0707252947
13.12,5.0525859061
13.14,5.0348262346
13.16,5.017392601
13.18,5.0002334895
13.2,4.9832916696
13.22,4.9665159783
13.24,4.9498616166
13.26,4.9332924019
13.28,4.9167365052
13.3,4.9001688144
13.32,4.8835347138
13.34,4.8667952678
13.36,4.8499236743
13.38,4.8329103339
13.4,4.8157609985
13.42,4.7984918595
13.44,4.7811181475
13.46,4.76365411
13.48,4.7461006862
13.5,4.7284553773
13.52,4.7107244642
13.54,4.6929308895
13.56,4.6751136782
13.58,4.6573208128
13.6,4.639596831
13.62,4.6219696827
13.64,4.6044461861
13.66,4.5870042364
13.68,4.5696334406
13.7,4.5523117358
13.72,4.5350408011
13.74,4.5178354893
13.76,4.5007236066
13.78,4.4837289173
13.8,4.4668529272
13.82,4.4500658775
13.84,4.4333176254
13.86,4.4165632449
13.88,4.3997828542
13.9,4.3829807374
13.92,4.3661679843
13.94,4.3493608159
13.96,4.3325723858
13.98,4.3158138894
14,4.2990928762
14.02,4.2824179569
14.04,4.2658054061
14.06,4.2492768494
14.08,4.2328545052
14.1,4.2165504485
14.12,4.2003685512
14.14,4.1843111967
14.16,4.1683853068
14.18,4.1525965274
14.2,4.1369530729
14.22,4.1214441093
14.24,4.1060548259
14.26,4.0907756105
14.28,4.0755988977
14.3,4.0605403721
14.32,4.0455979347
14.34,4.0307588735
14.36,4.0160019014
14.38,4.0013071125
14.4,3.9866605091
14.42,3.9720601925
14.44,3.9575092972
14.46,3.9430221659
14.48,3.9286117239
14.5,3.9142858028
14.52,3.9000383596
14.54,3.8858472157
14.56,3.8716809585
14.58,3.8575117242
14.6,3.843325202
14.62,3.8291198748
14.64,3.8148961763
14.66,3.8006466639
14.68,3.7863577166
14.7,3.7720216327
14.72,3.7576518674
14.74,3.7432568219
14.76,3.7288709511
14.78,3.714490671
14.8,3.700100771
14.82,3.6856794057
14.84,3.6712138228
14.86,3.6567064543
14.88,3.6421735695
14.9,3.6276354408
14.92,3.6131174553
14.94,3.5986336965
14.96,3.5841881765
14.98,3.5697777829
15,3.5553975627
15.02,3.5410479957
15.04,3.5267371226
15.06,3.5124782874
15.08,3.4982868754
15.1,3.4841756065
15.12,3.4701525799
15.14,3.4562203626
15.16,3.4423780714
15.18,3.4286334441
15.2,3.4149550353
15.22,3.4013823451
15.24,3.38791456
15.26,3.3745578286
15.28,3.3613265499
15.3,3.3482269774
15.32,3.3352640756
15.34,3.3224395024
15.36,3.3097513673
15.38,3.2971953529
15.4,3.2847670362
15.42,3.2724637538
15.44,3.2602847865
15.46,3.2482301855
15.48,3.2362989151
15.5,3.2244890946
15.52,3.2127971427
15.54,3.2012181489
15.56,3.1897457994
15.58,3.1783734612
15.6,3.1670929875
15.62,3.1559016021
15.64,3.1447976157
15.66,3.1337812403
15.68,3.1228534858
15.7,3.1120131459
15.72,3.1012582611
15.74,3.0905856206
15.76,3.0799934285
15.78,3.0694822611
15.8,3.0590544724
15.82,3.0487115531
15.84,3.0384515147
15.86,3.0282680457
15.88,3.0181521782
15.9,3.008095076
15.92,2.9980906537
15.94,2.9881360426
15.96,2.9782306827
15.98,2.9683743937
16,2.9585658584
16.02,2.9488140925
16.04,2.9390817817
16.06,2.9294002912
16.08,2.9197548857
16.1,2.910140599
16.12,2.9005526917
16.14,2.8909860089
16.16,2.8814369583
16.18,2.8719038551
16.2,2.8623864681
16.22,2.8528851113
16.24,2.8433998405
16.26,2.8339303006
16.28,2.8244759818
16.3,2.8150363843
16.32,2.8056120346
16.34,2.7961991282
16.36,2.7867999992
16.38,2.7774118483
16.4,2.7680313558
16.42,2.7586538679
16.44,2.7492736638
16.46,2.7398901789
16.48,2.7305048194
16.5,2.7211219927
16.52,2.7117462365
16.54,2.7023802043
16.56,2.6930245069
16.58,2.6836783363
16.6,2.6743405693
16.62,2.6650105735
16.64,2.6556885515
16.66,2.6463753029
16.68,2.6370720128
16.7,2.6277781031
16.72,2.618495395
16.74,2.6092221698
16.76,2.5999610193
16.78,2.5907129817
16.8,2.5814800785
16.82,2.5722644746
16.84,2.5630679947
16.86,2.5538925747
16.88,2.5447394466
16.9,2.5356104194
16.92,2.5265066839
16.94,2.5174295254
16.96,2.5083803739
16.98,2.4993612383
17,2.490374851
17.02,2.4815328294
17.04,2.4725126209
17.06,2.4636408614
17.08,2.4548086321
17.1,2.4460143935
17.12,2.4372555314
17.14,2.4285311846
17.16,2.4198411365
17.18,2.4111921939
17.2,2.4025735192
17.22,2.3939985707
17.24,2.385462348
17.26,2.3769633331
17.28,2.3684983744
17.3,2.3600652771
17.32,2.3516614861
17.34,2.3432882725
17.36,2.3349461576
17.38,2.3266358024
17.4,2.31835705
17.42,2.3101084919
17.44,2.3018879809
17.46,2.293693306
17.48,2.285522806
17.5,2.2773759374
17.52,2.269253056
17.54,2.2611551858
17.56,2.2530833618
17.58,2.2450381693
17.6,2.2370194636
17.62,2.2290260647
17.64,2.2210566107
17.66,2.2131093786
17.68,2.2051832487
17.7,2.1972782195
17.72,2.189395793
17.74,2.1815387392
17.76,2.1737103721
17.78,2.165914183
17.8,2.1581504608
17.82,2.1504208094
17.84,2.1427241179
17.86,2.135058785
17.88,2.127423657
17.9,2.1198186621
17.92,2.11224565
17.94,2.1047078865
17.96,2.0972090702
17.98,2.0897525499
18,2.08233627
18.02,2.0749608203
18.04,2.0676222392
18.06,2.0603186657
18.08,2.0530528305
18.1,2.0458154895
18.12,2.0386198696
18.14,2.0314653516
18.16,2.0243540397
18.18,2.0172860084
18.2,2.0102597112
18.22,2.0034299095
18.24,1.9963197625
18.26,1.9894010681
18.28,1.9825158274
18.3,1.9756654016
18.32,1.9688580361
18.34,1.9620753557
18.36,1.9553362891
18.38,1.9486325336
18.4,1.9419616909
18.42,1.9353208388
18.44,1.9287114708
18.46,1.9221259288
18.48,1.9155717167
18.5,1.9090472559
18.52,1.902554322
18.54,1.8960895457
18.56,1.8896564423
18.58,1.883248839
18.6,1.8768689922
18.62,1.8705134798
18.64,1.8641811602
18.66,1.8578716717
18.68,1.8515862813
18.7,1.8453263151
18.72,1.839093008
18.74,1.83288632
18.76,1.8267049398
18.78,1.8205467711
18.8,1.8144098242
18.82,1.8082930187
18.84,1.8021965274
18.86,1.7961218019
18.88,1.7900695272
18.9,1.7840414714
18.92,1.7780374195
18.94,1.7720565158
18.96,1.7660974268
18.98,1.7601598632
19,1.7542402653
19.02,1.748341455
19.04,1.7424627416
19.06,1.7366053458
19.08,1.7307740266
19.1,1.7249543628
19.12,1.7191641198
19.14,1.7133999402
19.16,1.7076549345
19.18,1.7019348581
19.2,1.6962354583
19.22,1.6905555388
19.24,1.684895231
19.26,1.6792558853
19.28,1.6736392121
19.3,1.6680462754
19.32,1.6624769044
19.34,1.6569299048
19.36,1.6514041319
19.38,1.6458976064
19.4,1.6404113528
19.42,1.6349458444
19.44,1.6295023525
19.46,1.6240804316
19.48,1.6186807626
19.5,1.6133023709
19.52,1.6079447274
19.54,1.6026078371
19.56,1.5972920897
19.58,1.5919978343
19.6,1.5867250254
19.62,1.5814731909
19.64,1.5762418403
19.66,1.5710309589
19.68,1.5658412366
19.7,1.5606748468
19.72,1.5555274227
19.74,1.5504034493
19.76,1.5452997923
19.78,1.540214696
19.8,1.5351476502
19.82,1.5300988015
19.84,1.5250707319
19.86,1.5200650242
19.88,1.515082444
19.9,1.5101216604
19.92,1.5051804496
19.94,1.5002568093
19.96,1.495350261
19.98,1.4904619238
20,1.4855937249
