x/D,u/U,v/U
0.24,-5.61560000E-002,7.754900000E-002
0.248,-4.98360000E-002,7.810700000E-002
0.256,-4.38200000E-002,7.824500000E-002
0.264,-3.80170000E-002,7.819000000E-002
0.272,-3.22130000E-002,7.806800000E-002
0.28,-2.63700000E-002,7.771300000E-002
0.288,-2.07640000E-002,7.723100000E-002
0.296,-1.52010000E-002,7.670300000E-002
0.304,-9.93730000E-003,7.573900000E-002
0.312,-3.87510000E-003,7.512300000E-002
0.32,1.77460000E-003,7.405400000E-002
0.328,7.42880000E-003,7.292400000E-002
0.336,1.32150000E-002,7.164500000E-002
0.344,1.91830000E-002,7.005300000E-002
0.352,2.52360000E-002,6.828100000E-002
0.36,3.11570000E-002,6.633500000E-002
0.368,3.69460000E-002,6.377400000E-002
0.376,4.33370000E-002,6.172800000E-002
0.384,4.98230000E-002,5.943100000E-002
0.392,5.66210000E-002,5.642900000E-002
0.4,6.33360000E-002,5.336900000E-002
0.408,7.01060000E-002,5.017700000E-002
0.416,7.77110000E-002,4.676600000E-002
0.424,8.53200000E-002,4.327700000E-002
0.432,9.33220000E-002,3.958800000E-002
0.44,1.01870000E-001,3.541100000E-002
0.448,1.11050000E-001,3.092800000E-002
0.456,1.20910000E-001,2.621900000E-002
0.464,1.31710000E-001,2.140700000E-002
0.472,1.43570000E-001,1.619300000E-002
0.48,1.56190000E-001,1.122400000E-002
0.488,1.69640000E-001,5.698300000E-003
0.496,1.84810000E-001,-2.416800000E-004
0.504,2.02380000E-001,-6.472600000E-003
0.512,2.24410000E-001,-1.327800000E-002
0.52,2.48080000E-001,-2.028100000E-002
0.528,2.75360000E-001,-2.758700000E-002
0.536,3.07060000E-001,-3.533600000E-002
0.544,3.42940000E-001,-4.351400000E-002
0.552,3.82760000E-001,-5.176700000E-002
0.56,4.27420000E-001,-6.013300000E-002
0.568,4.78050000E-001,-6.852000000E-002
0.576,5.37170000E-001,-7.652400000E-002
0.584,6.02280000E-001,-8.412600000E-002
0.592,6.69970000E-001,-9.146300000E-002
0.6,7.40710000E-001,-9.823700000E-002
0.608,8.13300000E-001,-1.039900000E-001
0.616,8.86370000E-001,-1.082500000E-001
0.624,9.57570000E-001,-1.117100000E-001
0.632,1.02750000E+000,-1.145200000E-001
0.64,1.09370000E+000,-1.166700000E-001
0.648,1.14860000E+000,-1.173400000E-001
0.656,1.19650000E+000,-1.173500000E-001
0.664,1.23700000E+000,-1.167900000E-001
0.672,1.27060000E+000,-1.159700000E-001
0.68,1.29650000E+000,-1.147500000E-001
0.688,1.31370000E+000,-1.132300000E-001
0.696,1.32600000E+000,-1.116900000E-001
0.704,1.33440000E+000,-1.101200000E-001
0.712,1.33840000E+000,-1.084400000E-001
0.72,1.33950000E+000,-1.069200000E-001
0.728,1.33870000E+000,-1.054100000E-001
0.736,1.33700000E+000,-1.039500000E-001
0.744,1.33530000E+000,-1.024400000E-001
0.752,1.33340000E+000,-1.009600000E-001
0.76,1.33150000E+000,-9.948800000E-002
0.768,1.32930000E+000,-9.810500000E-002
0.776,1.32680000E+000,-9.675100000E-002
0.784,1.32440000E+000,-9.542900000E-002
0.792,1.32190000E+000,-9.416100000E-002
0.8,1.31930000E+000,-9.292500000E-002
0.808,1.31640000E+000,-9.172600000E-002
0.816,1.31370000E+000,-9.053100000E-002
0.824,1.31100000E+000,-8.934300000E-002
0.832,1.30830000E+000,-8.816500000E-002
0.84,1.30560000E+000,-8.699800000E-002
0.848,1.30300000E+000,-8.583300000E-002
0.856,1.30040000E+000,-8.465500000E-002
0.864,1.29790000E+000,-8.348200000E-002
0.872,1.29540000E+000,-8.232100000E-002
0.88,1.29280000E+000,-8.116600000E-002
0.888,1.29050000E+000,-8.000100000E-002
0.896,1.28820000E+000,-7.885400000E-002
0.904,1.28590000E+000,-7.774800000E-002
0.912,1.28360000E+000,-7.665900000E-002
0.92,1.28140000E+000,-7.557000000E-002
0.928,1.27920000E+000,-7.448900000E-002
0.936,1.27700000E+000,-7.342900000E-002
0.944,1.27480000E+000,-7.237500000E-002
0.952,1.27270000E+000,-7.133400000E-002
0.96,1.27060000E+000,-7.028000000E-002
0.968,1.26850000E+000,-6.922300000E-002
0.976,1.26640000E+000,-6.819600000E-002
0.984,1.26440000E+000,-6.716300000E-002
0.992,1.26240000E+000,-6.615900000E-002
1,1.26040000E+000,-6.516300000E-002
1.008,1.25850000E+000,-6.420800000E-002
1.016,1.25650000E+000,-6.327400000E-002
1.024,1.25450000E+000,-6.235200000E-002
1.032,1.25260000E+000,-6.142700000E-002
1.04,1.25070000E+000,-6.049300000E-002
1.048,1.24890000E+000,-5.956100000E-002
1.056,1.24700000E+000,-5.865500000E-002
1.064,1.24520000E+000,-5.777200000E-002
1.072,1.24340000E+000,-5.689200000E-002
1.08,1.24170000E+000,-5.602400000E-002
1.088,1.23990000E+000,-5.517800000E-002
1.096,1.23810000E+000,-5.433500000E-002
1.104,1.23640000E+000,-5.349400000E-002
1.112,1.23470000E+000,-5.266500000E-002
1.12,1.23310000E+000,-5.183200000E-002
1.128,1.23140000E+000,-5.100300000E-002
1.136,1.22980000E+000,-5.018900000E-002
1.144,1.22820000E+000,-4.938900000E-002
1.152,1.22660000E+000,-4.860500000E-002
1.16,1.22500000E+000,-4.782900000E-002
1.168,1.22340000E+000,-4.706700000E-002
1.176,1.22190000E+000,-4.631200000E-002
1.184,1.22040000E+000,-4.556400000E-002
1.192,1.21890000E+000,-4.481700000E-002
1.2,1.21740000E+000,-4.407800000E-002
1.208,1.21590000E+000,-4.335500000E-002
1.216,1.21440000E+000,-4.264400000E-002
1.224,1.21290000E+000,-4.195000000E-002
1.232,1.21150000E+000,-4.126200000E-002
1.24,1.21010000E+000,-4.058300000E-002
1.248,1.20870000E+000,-3.990100000E-002
1.256,1.20730000E+000,-3.923100000E-002
1.264,1.20590000E+000,-3.856800000E-002
1.272,1.20450000E+000,-3.792100000E-002
1.28,1.20320000E+000,-3.727300000E-002
1.288,1.20190000E+000,-3.663700000E-002
1.296,1.20050000E+000,-3.601100000E-002
1.304,1.19920000E+000,-3.539100000E-002
1.312,1.19790000E+000,-3.477400000E-002
1.32,1.19660000E+000,-3.416900000E-002
1.328,1.19540000E+000,-3.357800000E-002
1.336,1.19410000E+000,-3.299100000E-002
1.344,1.19280000E+000,-3.241100000E-002
1.352,1.19160000E+000,-3.184100000E-002
1.36,1.19040000E+000,-3.127900000E-002
1.368,1.18920000E+000,-3.072800000E-002
1.376,1.18800000E+000,-3.017600000E-002
1.384,1.18680000E+000,-2.962700000E-002
1.392,1.18560000E+000,-2.908800000E-002
1.4,1.18440000E+000,-2.855900000E-002
1.408,1.18330000E+000,-2.804000000E-002
1.416,1.18210000E+000,-2.753100000E-002
1.424,1.18100000E+000,-2.702800000E-002
1.432,1.17990000E+000,-2.652800000E-002
1.44,1.17880000E+000,-2.603300000E-002
1.448,1.17770000E+000,-2.554400000E-002
1.456,1.17660000E+000,-2.505800000E-002
1.464,1.17550000E+000,-2.457800000E-002
1.472,1.17440000E+000,-2.410900000E-002
1.48,1.17330000E+000,-2.364500000E-002
1.488,1.17230000E+000,-2.318900000E-002
1.496,1.17130000E+000,-2.274200000E-002
1.504,1.17020000E+000,-2.230200000E-002
1.512,1.16920000E+000,-2.186400000E-002
1.52,1.16820000E+000,-2.142900000E-002
1.528,1.16720000E+000,-2.099500000E-002
1.536,1.16620000E+000,-2.057300000E-002
1.544,1.16520000E+000,-2.016000000E-002
1.552,1.16420000E+000,-1.975300000E-002
1.56,1.16320000E+000,-1.934800000E-002
1.568,1.16230000E+000,-1.894800000E-002
1.576,1.16130000E+000,-1.855000000E-002
1.584,1.16040000E+000,-1.815600000E-002
1.592,1.15950000E+000,-1.777200000E-002
1.6,1.15850000E+000,-1.739700000E-002
1.608,1.15760000E+000,-1.702800000E-002
1.616,1.15670000E+000,-1.666200000E-002
1.624,1.15580000E+000,-1.629800000E-002
1.632,1.15490000E+000,-1.593500000E-002
1.64,1.15400000E+000,-1.558100000E-002
1.648,1.15310000E+000,-1.523400000E-002
1.656,1.15230000E+000,-1.489100000E-002
1.664,1.15140000E+000,-1.454900000E-002
1.672,1.15050000E+000,-1.421100000E-002
1.68,1.14970000E+000,-1.388100000E-002
1.688,1.14890000E+000,-1.356000000E-002
1.696,1.14800000E+000,-1.324100000E-002
1.704,1.14720000E+000,-1.292500000E-002
1.712,1.14640000E+000,-1.261100000E-002
1.72,1.14560000E+000,-1.230400000E-002
1.728,1.14480000E+000,-1.199800000E-002
1.736,1.14400000E+000,-1.169700000E-002
1.744,1.14320000E+000,-1.140000000E-002
1.752,1.14240000E+000,-1.110600000E-002
1.76,1.14160000E+000,-1.081800000E-002
1.768,1.14080000E+000,-1.053400000E-002
1.776,1.14010000E+000,-1.025400000E-002
1.784,1.13930000E+000,-9.976500000E-003
1.792,1.13860000E+000,-9.702600000E-003
1.8,1.13780000E+000,-9.435400000E-003
1.808,1.13710000E+000,-9.171600000E-003
1.816,1.13630000E+000,-8.908900000E-003
1.824,1.13560000E+000,-8.648800000E-003
1.832,1.13490000E+000,-8.390900000E-003
1.84,1.13420000E+000,-8.140800000E-003
1.848,1.13350000E+000,-7.894500000E-003
1.856,1.13280000E+000,-7.648000000E-003
1.864,1.13210000E+000,-7.406800000E-003
1.872,1.13140000E+000,-7.167200000E-003
1.88,1.13070000E+000,-6.933600000E-003
1.888,1.13000000E+000,-6.701600000E-003
1.896,1.12930000E+000,-6.474500000E-003
1.904,1.12870000E+000,-6.250800000E-003
1.912,1.12800000E+000,-6.029400000E-003
1.92,1.12730000E+000,-5.811800000E-003
1.928,1.12670000E+000,-5.596000000E-003
1.936,1.12600000E+000,-5.381100000E-003
1.944,1.12540000E+000,-5.171700000E-003
1.952,1.12470000E+000,-4.966300000E-003
1.96,1.12410000E+000,-4.760700000E-003
1.968,1.12350000E+000,-4.558600000E-003
1.976,1.12290000E+000,-4.362900000E-003
1.984,1.12230000E+000,-4.168400000E-003
1.992,1.12160000E+000,-3.972700000E-003
2,1.12100000E+000,-3.776600000E-003
