tc,Dissipation Rate
2.14,0.5993531225
2.16,0.6044575436
2.18,0.6096544119
2.2,0.614929883
2.22,0.6203770801
2.24,0.6257234146
2.26,0.6312415814
2.28,0.6369446353
2.3,0.6425212779
2.32,0.6482871943
2.34,0.6541565253
2.36,0.6600722619
2.38,0.666091384
2.4,0.672198601
2.42,0.6783938459
2.44,0.6846776681
2.46,0.6910507295
2.48,0.6976147996
2.5,0.7040649475
2.52,0.7107082165
2.54,0.7174437884
2.56,0.7242727006
2.58,0.7311961181
2.6,0.7382147214
2.62,0.7453303087
2.64,0.7525408231
2.66,0.7598500695
2.68,0.7672581123
2.7,0.7747765415
2.72,0.7823741802
2.74,0.7900841181
2.76,0.7978971088
2.78,0.8058259716
2.8,0.8138381296
2.82,0.8219692955
2.84,0.8302089765
2.86,0.8385594055
2.88,0.847018755
2.9,0.8555919391
2.92,0.8643510025
2.94,0.8730863515
2.96,0.8820103249
2.98,0.8910494772
3,0.9002152259
3.02,0.9117570454
3.04,0.9217917034
3.06,0.9284702388
3.08,0.9381517645
3.1,0.9479671373
3.12,0.9579234232
3.14,0.9680360054
3.16,0.9782685029
3.18,0.988663945
3.2,0.9992129242
3.22,1.0099200004
3.24,1.0209238251
3.26,1.0318311079
3.28,1.0430479932
3.3,1.0544471591
3.32,1.0660349246
3.34,1.0778303606
3.36,1.0897992148
3.38,1.1019889239
3.4,1.11439448
3.42,1.127025527
3.44,1.1400618755
3.46,1.1530093488
3.48,1.1663794244
3.5,1.180020494
3.52,1.1939540242
3.54,1.2081528287
3.56,1.2226841028
3.58,1.2374994216
3.6,1.2526701802
3.62,1.2684234798
3.64,1.284040567
3.66,1.3002894778
3.68,1.3169336319
3.7,1.3340467689
3.72,1.3514710005
3.74,1.3693933451
3.76,1.387769821
3.78,1.4066145435
3.8,1.4259424197
3.82,1.4457692187
3.84,1.466108468
3.86,1.4869741203
3.88,1.5083756921
3.9,1.5303212059
3.92,1.5528115155
3.94,1.575851305
3.96,1.5994442528
3.98,1.6235918221
4,1.6483037933
4.02,1.6735528474
4.04,1.6993592531
4.06,1.7257068535
4.08,1.7525809162
4.1,1.7799749355
4.12,1.8078865504
4.14,1.8383297287
4.16,1.8651849498
4.18,1.8947713111
4.2,1.9244973162
4.22,1.9549045819
4.24,1.9857824071
4.26,2.0170741184
4.28,2.0486993327
4.3,2.0805771249
4.32,2.1126708406
4.34,2.1450013896
4.36,2.1776461424
4.38,2.2107020798
4.4,2.2442184315
4.42,2.2782023276
4.44,2.3125322758
4.46,2.3471178303
4.48,2.381915456
4.5,2.4165756557
4.52,2.451317725
4.54,2.4860477931
4.56,2.5207863475
4.58,2.555563275
4.6,2.5904000219
4.62,2.6253000522
4.64,2.6602527073
4.66,2.6952419708
4.68,2.7302486211
4.7,2.7652543438
4.72,2.8001810488
4.74,2.8350153863
4.76,2.8696856552
4.78,2.9041324328
4.8,2.9382982433
4.82,2.972137461
4.84,3.0056208163
4.86,3.0387386937
4.88,3.0714970462
4.9,3.1043006584
4.92,3.1359537901
4.94,3.1676288555
4.96,3.1988327218
4.98,3.2295146453
5,3.2596539174
5.02,3.2892278245
5.04,3.3182554783
5.06,3.3467741215
5.08,3.3748158586
5.1,3.4023981016
5.12,3.4295206888
5.14,3.4561694575
5.16,3.4823295301
5.18,3.5080703989
5.2,3.5330862448
5.22,3.5576871912
5.24,3.5817936392
5.26,3.6053926056
5.28,3.6285396845
5.3,3.6512512292
5.32,3.6735663122
5.34,3.6954695599
5.36,3.7170331439
5.38,3.7382746419
5.4,3.7592361668
5.42,3.7798675541
5.44,3.8002551882
5.46,3.8204055606
5.48,3.8403231467
5.5,3.8599084904
5.52,3.8820041004
5.54,3.8986641833
5.56,3.9178781761
5.58,3.9370630308
5.6,3.9562804534
5.62,3.9755782668
5.64,3.9950101649
5.66,4.014602409
5.68,4.0343923656
5.7,4.0544853028
5.72,4.0746344325
5.74,4.0951283041
5.76,4.1160794662
5.78,4.1370226074
5.8,4.1585144625
5.82,4.1804293061
5.84,4.2029602676
5.86,4.2255906474
5.88,4.2487969786
5.9,4.2723736494
5.92,4.2963172095
5.94,4.3207145058
5.96,4.3455327412
5.98,4.3709801209
6,4.3970878213
6.02,4.4238938294
6.04,4.45140789
6.06,4.4796208073
6.08,4.5085132968
6.1,4.5380464426
6.12,4.5681879456
6.14,4.5989015423
6.16,4.6301720149
6.18,4.6620093727
6.2,4.6944414371
6.22,4.7275006077
6.24,4.7613188806
6.26,4.7956677348
6.28,4.830821061
6.3,4.8668148749
6.32,4.9030962615
6.34,4.940431062
6.36,4.9785417356
6.38,5.0173912879
6.4,5.0568845136
6.42,5.0969176852
6.44,5.1372406577
6.46,5.1779475196
6.48,5.2184655983
6.5,5.2591407813
6.52,5.2997645588
6.54,5.3402078665
6.56,5.3802565345
6.58,5.4195908678
6.6,5.4577884387
6.62,5.4942821727
6.64,5.5284827682
6.66,5.5596969077
6.68,5.5878523446
6.7,5.6107790769
6.72,5.63004203
6.74,5.645786523
6.76,5.6576230135
6.78,5.6675605177
6.8,5.6761808505
6.82,5.6842672665
6.84,5.692474723
6.86,5.7014028478
6.88,5.7116767864
6.9,5.7238405815
6.92,5.7382675519
6.94,5.7552038894
6.96,5.7748427996
6.98,5.7969903223
7,5.8218321072
7.02,5.8480967587
7.04,5.8763363621
7.06,5.9062628901
7.08,5.9380857789
7.1,5.9720428091
7.12,6.008186995
7.14,6.0448051527
7.16,6.0828924596
7.18,6.1220170193
7.2,6.1623129071
7.22,6.2032642553
7.24,6.2445920339
7.26,6.2871040517
7.28,6.3315348776
7.3,6.3786282893
7.32,6.4283637054
7.34,6.4800564728
7.36,6.5324508265
7.38,6.5854165756
7.4,6.6378788366
7.42,6.6911714229
7.44,6.7437617467
7.46,6.7964113691
7.48,6.84847613
7.5,6.8989419052
7.52,6.9483830424
7.54,6.9968026588
7.56,7.0444506194
7.58,7.0916184875
7.6,7.1383580178
7.62,7.1848790292
7.64,7.2313520227
7.66,7.2778914261
7.68,7.3244430715
7.7,7.3712540383
7.72,7.4185887328
7.74,7.4667199177
7.76,7.5162126703
7.78,7.565335134
7.8,7.6154375863
7.82,7.6658080144
7.84,7.7163472293
7.86,7.7674185146
7.88,7.818539805
7.9,7.8710447658
7.92,7.9250421915
7.94,7.9806895276
7.96,8.0378830498
7.98,8.0963511587
8,8.1549234819
8.02,8.2129974203
8.04,8.2697229915
8.06,8.3247910329
8.08,8.3782556185
8.1,8.4295700447
8.12,8.4793633034
8.14,8.5277642155
8.16,8.5750446858
8.18,8.6217557775
8.2,8.6689570767
8.22,8.717153619
8.24,8.7655122216
8.26,8.8124651931
8.28,8.8567170965
8.3,8.8987385286
8.32,8.9404637734
8.34,8.9842921561
8.36,9.0310241208
8.38,9.0800287496
8.4,9.1303688725
8.42,9.1818310057
8.44,9.2353459622
8.46,9.291966339
8.48,9.3516473591
8.5,9.4128522425
8.52,9.4725658569
8.54,9.5277091466
8.56,9.5774223562
8.58,9.6222995315
8.6,9.6625246996
8.62,9.6999779681
8.64,9.7338446033
8.66,9.7636316202
8.68,9.7889053957
8.7,9.8097522238
8.72,9.8286842842
8.74,9.8471750878
8.76,9.8647397657
8.78,9.8803013609
8.8,9.8939355361
8.82,9.9071527987
8.84,9.9222581504
8.86,9.9367578154
8.88,9.9488580253
8.9,9.9539325289
8.92,9.9517602404
8.94,9.9459732824
8.96,9.9413207723
8.98,9.9380921256
9,9.9337237827
9.02,9.9215317297
9.04,9.89825966
9.06,9.8692198907
9.08,9.8455379337
9.1,9.8298594674
9.12,9.8184164983
9.14,9.7994367778
9.16,9.7659510168
9.18,9.7207607758
9.2,9.6735202607
9.22,9.6313444016
9.24,9.5946945621
9.26,9.5588028189
9.28,9.5197958744
9.3,9.4761342355
9.32,9.4285857773
9.34,9.3804260222
9.36,9.3370231819
9.38,9.3018004021
9.4,9.2759184712
9.42,9.2572037686
9.44,9.2435188782
9.46,9.234361092
9.48,9.2302400294
9.5,9.2297074412
9.52,9.2321220975
9.54,9.2352395907
9.56,9.2376647163
9.58,9.2395383864
9.6,9.2427638203
9.62,9.2475224029
9.64,9.2549199536
9.66,9.2630828538
9.68,9.2702678364
9.7,9.2753370574
9.72,9.2776798053
9.74,9.2773208405
9.76,9.2741179647
9.78,9.2689735065
9.8,9.2602631406
9.82,9.248926456
9.84,9.2342961141
9.86,9.2161728542
9.88,9.1956913833
9.9,9.173943848
9.92,9.1525595903
9.94,9.1325121373
9.96,9.1140292613
9.98,9.0965725013
10,9.0795453353
10.02,9.0623460313
10.04,9.0446133886
10.06,9.0263454981
10.08,9.0080213493
10.1,8.9903670726
10.12,9.0030247811
10.14,8.9585724361
10.16,8.9441461507
10.18,8.9301316093
10.2,8.9163036792
10.22,8.9023411544
10.24,8.8882122342
10.26,8.8739394619
10.28,8.8596622604
10.3,8.8456540956
10.32,8.8322412772
10.34,8.8195298383
10.36,8.8071477261
10.38,8.7942424218
10.4,8.7798435372
10.42,8.7633858373
10.44,8.7450390708
10.46,8.7255588833
10.48,8.7056886227
10.5,8.6857172082
10.52,8.6653497279
10.54,8.6441855825
10.56,8.621585663
10.58,8.5971234985
10.6,8.5708253289
10.62,8.5430672268
10.64,8.51463748
10.66,8.4861769712
10.68,8.4581427782
10.7,8.4308094286
10.72,8.4042893604
10.74,8.3787430123
10.76,8.3540060972
10.78,8.3297910322
10.8,8.3058296927
10.82,8.2819269554
10.84,8.2568137249
10.86,8.2310750112
10.88,8.2047064449
10.9,8.1781649215
10.92,8.1517827313
10.94,8.125592113
10.96,8.0996837317
10.98,8.0727223309
11,8.0456741184
11.02,8.0183631063
11.04,7.9909907646
11.06,7.9637329866
11.08,7.9359082768
11.1,7.9078732079
11.12,7.8791947095
11.14,7.8501799222
11.16,7.8206415166
11.18,7.7907317377
11.2,7.7604293366
11.22,7.7299640029
11.24,7.6997367867
11.26,7.6700870648
11.28,7.6410580077
11.3,7.6124143589
11.32,7.583903327
11.34,7.5554625822
11.36,7.5271717427
11.38,7.4990628013
11.4,7.4711930742
11.42,7.4429677227
11.44,7.4148419088
11.46,7.3867268748
11.48,7.3586191276
11.5,7.3305898359
11.52,7.3017041312
11.54,7.2725924622
11.56,7.242771167
11.58,7.2126085817
11.6,7.1821363847
11.62,7.151250916
11.64,7.1200263871
11.66,7.0884213894
11.68,7.0560644403
11.7,7.0232260819
11.72,6.9897877936
11.74,6.9558396758
11.76,6.9215317103
11.78,6.8870280403
11.8,6.8524134805
11.82,6.8176757478
11.84,6.782722748
11.86,6.7502585178
11.88,6.7120341045
11.9,6.6767983437
11.92,6.6411198258
11.94,6.6060373412
11.96,6.5713483277
11.98,6.5370664882
12,6.5031601833
12.02,6.4696666396
12.04,6.4363897872
12.06,6.4035452285
12.08,6.3710925881
12.1,6.339192844
12.12,6.3072945999
12.14,6.2757886941
12.16,6.2444269537
12.18,6.2131802274
12.2,6.1820951033
12.22,6.1512998012
12.24,6.1209041255
12.26,6.0909549932
12.28,6.0614063966
12.3,6.0321304385
12.32,6.0029887098
12.34,5.9737233509
12.36,5.9444328913
12.38,5.9147526884
12.4,5.8851301987
12.42,5.8554854768
12.44,5.8261661944
12.46,5.7973338387
12.48,5.7691395295
12.5,5.741638368
12.52,5.7147761389
12.54,5.6884118687
12.56,5.6623648545
12.58,5.6364631523
12.6,5.6106626094
12.62,5.5846403662
12.64,5.5589166851
12.66,5.5326136756
12.68,5.5066598329
12.7,5.4809365246
12.72,5.4554035083
12.74,5.4302567367
12.76,5.4054411793
12.78,5.3808952427
12.8,5.3565277751
12.82,5.3322463107
12.84,5.3079852224
12.86,5.2837277027
12.88,5.2594611323
12.9,5.2352479421
12.92,5.2111192277
12.94,5.1871246169
12.96,5.1633068261
12.98,5.1399836384
13,5.1165124746
13.02,5.0935517641
13.04,5.0715872511
13.06,5.049122782
13.08,5.0276508741
13.1,5.0066588151
13.12,4.9860937844
13.14,4.9658933326
13.16,4.9460061882
13.18,4.9263763979
13.2,4.9069832147
13.22,4.8877914665
13.24,4.8687931948
13.26,4.8499012636
13.28,4.8311568589
13.3,4.812501245
13.32,4.7939081861
13.34,4.775351303
13.36,4.7568406964
13.38,4.7383929889
13.4,4.7200386014
13.42,4.7018009363
13.44,4.683687911
13.46,4.6656854711
13.48,4.6477745655
13.5,4.6299778836
13.52,4.6121542119
13.54,4.5944350178
13.56,4.5767286164
13.58,4.5590407276
13.6,4.5413162279
13.62,4.5235044994
13.64,4.5055632901
13.66,4.4874627391
13.68,4.4691854767
13.7,4.4507330856
13.72,4.4321277953
13.74,4.4133921984
13.76,4.3945925184
13.78,4.3757840962
13.8,4.3570244267
13.82,4.3383519763
13.84,4.3197893506
13.86,4.3013186205
13.88,4.2828998053
13.9,4.2644895752
13.92,4.245993735
13.94,4.2274089137
13.96,4.208712607
13.98,4.1899264915
14,4.171096837
14.02,4.1522808045
14.04,4.1335364628
14.06,4.1148997626
14.08,4.0964120732
14.1,4.0780925243
14.12,4.0599573189
14.14,4.0420181644
14.16,4.0242834468
14.18,4.0068218514
14.2,3.9894509393
14.22,3.9723740712
14.24,3.9555508975
14.26,3.9390119721
14.28,3.9227888982
14.3,3.9069038984
14.32,3.8914649947
14.34,3.8761746129
14.36,3.8612989106
14.38,3.8466734862
14.4,3.8322694305
14.42,3.8184005263
14.44,3.8039060276
14.46,3.7901913637
14.48,3.7760667012
14.5,3.762391848
14.52,3.7490274058
14.54,3.735709726
14.56,3.7228381629
14.58,3.7100066394
14.6,3.6974913137
14.62,3.6851619331
14.64,3.672994814
14.66,3.6609734814
14.68,3.6490976432
14.7,3.6373393608
14.72,3.6257251007
14.74,3.6141991987
14.76,3.6027924746
14.78,3.5915003962
14.8,3.5803508393
14.82,3.5693811896
14.84,3.5586156367
14.86,3.5480430871
14.88,3.5376120559
14.9,3.52736421
14.92,3.5168905331
14.94,3.5065740625
14.96,3.4961772676
14.98,3.4859369139
15,3.4758782911
15.02,3.4660470046
15.04,3.456440393
15.06,3.4470184029
15.08,3.4379071971
15.1,3.4284470543
15.12,3.4191637079
15.14,3.4098048171
15.16,3.400342761
15.18,3.3907857635
15.2,3.3811779087
15.22,3.3715670827
15.24,3.362079675
15.26,3.3525573249
15.28,3.3431696111
15.3,3.3338120395
15.32,3.324420826
15.34,3.3159432547
15.36,3.305287098
15.38,3.2954593583
15.4,3.2854320844
15.42,3.2752172854
15.44,3.2648360748
15.46,3.2543102061
15.48,3.243670859
15.5,3.2329215018
15.52,3.2220762413
15.54,3.2111229378
15.56,3.2000433915
15.58,3.1888129737
15.6,3.1780392677
15.62,3.1658191445
15.64,3.1540297154
15.66,3.1420406004
15.68,3.1298977964
15.7,3.1177675933
15.72,3.1050078726
15.74,3.0923875566
15.76,3.0797164871
15.78,3.0670402437
15.8,3.0543512384
15.82,3.0417003385
15.84,3.0290656983
15.86,3.0164215588
15.88,3.0037334421
15.9,2.9909677545
15.92,2.978099593
15.94,2.9651470595
15.96,2.9520624637
15.98,2.9387573908
16,2.9254360206
16.02,2.9120579252
16.04,2.898668146
16.06,2.8853391648
16.08,2.8720463445
16.1,2.858921961
16.12,2.8458796472
16.14,2.8330717669
16.16,2.82030045
16.18,2.8076652463
16.2,2.7951937325
16.22,2.7828567336
16.24,2.7725766329
16.26,2.7585799643
16.28,2.7466382097
16.3,2.7348169954
16.32,2.7231058451
16.34,2.7114993155
16.36,2.6999882524
16.38,2.6885770939
16.4,2.6772681132
16.42,2.6660671124
16.44,2.655000242
16.46,2.6440166006
16.48,2.6331764626
16.5,2.6240794112
16.52,2.6118612936
16.54,2.6013713219
16.56,2.5909792105
16.58,2.5806760494
16.6,2.5704572114
16.62,2.5603161721
16.64,2.5502548446
16.66,2.5407741234
16.68,2.5303581753
16.7,2.5204873507
16.72,2.5107120711
16.74,2.500879443
16.76,2.491110461
16.78,2.4813736663
16.8,2.4716161346
16.82,2.4618955283
16.84,2.4522029901
16.86,2.442549137
16.88,2.4329423192
16.9,2.42339043
16.92,2.4138923009
16.94,2.4044469384
16.96,2.3951366925
16.98,2.3856786662
17,2.3763352256
17.02,2.3670061752
17.04,2.3576840472
17.06,2.3483643967
17.08,2.3390461729
17.1,2.3297312749
17.12,2.3204330926
17.14,2.311147569
17.16,2.3018792682
17.18,2.2926561996
17.2,2.2834729342
17.22,2.274790443
17.24,2.2652214073
17.26,2.2561371712
17.28,2.2470761717
17.3,2.2380354026
17.32,2.2290174953
17.34,2.2200306947
17.36,2.2110860258
17.38,2.202194316
17.4,2.1933672192
17.42,2.1845948358
17.44,2.1758865877
17.46,2.1672303025
17.48,2.1586148959
17.5,2.1502486524
17.52,2.1414597322
17.54,2.1328999543
17.56,2.1243426048
17.58,2.1157942505
17.6,2.1072458346
17.62,2.0987139202
17.64,2.0903506574
17.66,2.081716482
17.68,2.0732625672
17.7,2.064844317
17.72,2.0564721399
17.74,2.0481140836
17.76,2.0397924322
17.78,2.0314865637
17.8,2.0232423677
17.82,2.0164744455
17.84,2.0065670638
17.86,1.9982470565
17.88,1.9899286245
17.9,1.981622636
17.92,1.9733399356
17.94,1.9650940387
17.96,1.9568690926
17.98,1.9487002618
18,1.9405164965
18.02,1.9323799938
18.04,1.9242387253
18.06,1.9161186753
18.08,1.9080136873
18.1,1.8999181018
18.12,1.8918412898
18.14,1.8837819735
18.16,1.875742603
18.18,1.8677260778
18.2,1.8597872219
18.22,1.8517957002
18.24,1.8438911412
18.26,1.8360466753
18.28,1.8282627758
18.3,1.8205392006
18.32,1.8128723739
18.34,1.8054318685
18.36,1.7977134461
18.38,1.7902571307
18.4,1.7828030022
18.42,1.7754568868
18.44,1.7681649047
18.46,1.7609411205
18.48,1.7537706541
18.5,1.7466516438
18.52,1.7395844621
18.54,1.7325738856
18.56,1.7256273511
18.58,1.7187473852
18.6,1.71194768
18.62,1.7082886721
18.64,1.6984536218
18.66,1.6917871093
18.68,1.6851672844
18.7,1.6792397755
18.72,1.6724525669
18.74,1.6657317717
18.76,1.6592448096
18.78,1.6528899411
18.8,1.646583184
18.82,1.640302344
18.84,1.6340802041
18.86,1.6278610201
18.88,1.6217880167
18.9,1.6156436961
18.92,1.6095968427
18.94,1.6036646986
18.96,1.5976522565
18.98,1.5917381755
19,1.5858933307
19.02,1.580050036
19.04,1.5742790387
19.06,1.5685646236
19.08,1.5628960931
19.1,1.5572696527
19.12,1.5519753929
19.14,1.5461358748
19.16,1.5406374169
19.18,1.5352910639
19.2,1.5298058115
19.22,1.5244726407
19.24,1.5191884677
19.26,1.5139481144
19.28,1.5087951468
19.3,1.5035994446
19.32,1.4990521302
19.34,1.4934662187
19.36,1.4884924644
19.38,1.4835762422
19.4,1.4787104318
19.42,1.4739042562
19.44,1.4691058251
19.46,1.4643670284
19.48,1.4596806906
19.5,1.45505306
19.52,1.4513577557
19.54,1.4459748618
19.56,1.4415099692
19.58,1.4381592278
19.6,1.4327180086
19.62,1.428337489
19.64,1.4240599544
19.66,1.4197832116
19.68,1.4155964556
19.7,1.4114683363
19.72,1.4074191186
19.74,1.4033495454
19.76,1.399340733
19.78,1.3953657916
19.8,1.3914309667
19.82,1.3875454375
19.84,1.3837148792
19.86,1.3799493408
19.88,1.3762068423
19.9,1.3728379067
19.92,1.3688229194
19.94,1.3651555974
19.96,1.3615226347
19.98,1.3579263566
20,1.3543735852
