tc,Energy,Dissipation Rate, Enstrophy
0.000791202249263,0.124817073345184,0.000520458344588,0.373832613229752
0.011076833004692,0.124811716377735,0.000520458344588,0.373821437358856
0.021362463002615,0.124806366860867,0.000519734429620,0.373818606138229
0.031648075830377,0.124801024794579,0.000518273298979,0.373824119567871
0.042724865404664,0.124795295298100,0.000516879682352,0.373839378356934
0.053010417631861,0.124789983034134,0.000516117274877,0.373862206935883
0.063295921378605,0.124784678220749,0.000515489177478,0.373893380165100
0.074372569551572,0.124778971076012,0.000515491029794,0.373936206102371
0.084657996537599,0.124773666262627,0.000515760151933,0.373984575271606
0.094943423523626,0.124768361449242,0.000516538041822,0.374041169881821
0.106020043416329,0.124762631952763,0.000517583392548,0.374111384153366
0.116305510802733,0.124757304787636,0.000518654828745,0.374185085296631
0.126591010509440,0.124751962721348,0.000518974570055,0.374266982078552
0.137667759683349,0.124746218323708,0.000518972214497,0.374364316463470
0.147953356350961,0.124740876257420,0.000519009678841,0.374463230371475
0.158239017659176,0.124735541641712,0.000518644642817,0.374570310115814
0.168524727447843,0.124730207026005,0.000518615204103,0.374685615301132
0.179601702863865,0.124724462628365,0.000517914929389,0.374819010496140
0.189887525773589,0.124719142913818,0.000517549558831,0.374951541423798
0.200173413323916,0.124713815748692,0.000517211532100,0.375092476606369
0.211250566501598,0.124708093702793,0.000516511667187,0.375253677368164
0.221536551012830,0.124702781438828,0.000516455322367,0.375412195920944
0.231822584004515,0.124697469174862,0.000515459932144,0.375579297542572
0.242899914943856,0.124691769480705,0.000514760085769,0.375768840312958
0.253186044896447,0.124686472117901,0.000514998548793,0.375953823328018
0.263472255649791,0.124681174755096,0.000515102215279,0.376147389411926
0.274549780510943,0.124675467610359,0.000515796201731,0.376365393400192
0.284836136705646,0.124670155346394,0.000517159757389,0.376576691865921
0.295122589861253,0.124664828181267,0.000518603495740,0.376796454191208
0.305409139977766,0.124659486114979,0.000519967788025,0.377024590969086
0.316487020362237,0.124653719365597,0.000521009271753,0.377279609441757
0.326773764400560,0.124648354947567,0.000521486794577,0.377525061368942
0.337060573079487,0.124642990529537,0.000521348541883,0.377778857946396
0.348138776666976,0.124637216329575,0.000521343809850,0.378061503171921
0.358425779267713,0.124631851911545,0.000521472867924,0.378332763910294
0.368712878829356,0.124626487493515,0.000520636121210,0.378612548112869
0.379791405619862,0.124620728194714,0.000519933179404,0.378923535346985
0.390078731423617,0.124615378677845,0.000519283749226,0.379221379756927
0.400366154188277,0.124610044062138,0.000518177065762,0.379528075456619
0.411445101142705,0.124604307115078,0.000517471826180,0.379868388175964
0.421732847110383,0.124598987400532,0.000516364056781,0.380193740129471
0.432020754679569,0.124593682587147,0.000515364030736,0.380528122186661
0.443100186438524,0.124587975442410,0.000515355455926,0.380898296833038
0.453388449531029,0.124582670629025,0.000516338913710,0.381251394748688
0.463676841904742,0.124577350914478,0.000517779950092,0.381613463163376
0.473965395879963,0.124572016298771,0.000520212643973,0.381984382867813
0.485045538685556,0.124566234648228,0.000522994868609,0.382393777370453
0.495334383543493,0.124560840427876,0.000525722674339,0.382783055305481
0.505623390002939,0.124555416405201,0.000528209638007,0.383181154727936
0.516703985292757,0.124549552798271,0.000529946492029,0.383619725704193
0.526993250314616,0.124544091522694,0.000531857781106,0.384036183357239
0.537282612297381,0.124538607895374,0.000533069820998,0.384461551904678
0.548363692391725,0.124532699584961,0.000533061759061,0.384929746389389
0.558653377577507,0.124527215957642,0.000533283384166,0.385373950004578
0.568943192044497,0.124521724879742,0.000533395872941,0.385827362537384
0.580024724623065,0.124515816569328,0.000532687345127,0.386326014995575
0.590314991574279,0.124510340392590,0.000531805160952,0.386798799037933
0.600605387806699,0.124504871666431,0.000530707437408,0.387281030416489
0.610896107242138,0.124499417841434,0.000529165960359,0.387772768735886
0.621978609429758,0.124493561685085,0.000528459182458,0.388313025236130
0.632269716708817,0.124488122761250,0.000528862502983,0.388824611902237
0.642561082550291,0.124482676386833,0.000529829498265,0.389345794916153
0.653644295784550,0.124476797878742,0.000531212541037,0.389917790889740
0.663936114110247,0.124471321702003,0.000533534817478,0.390458852052689
0.674228061717152,0.124465815722942,0.000536421544509,0.391009509563446
0.685311921357446,0.124459855258465,0.000539550354584,0.391613245010376
0.695604192167368,0.124454282224178,0.000542198113725,0.392183780670166
0.705896592258497,0.124448694288731,0.000544066655081,0.392763942480087
0.716980904383015,0.124442651867867,0.000546149621158,0.393399506807327
0.727273627677162,0.124437019228935,0.000547965191513,0.393999695777893
0.737566480252515,0.124431371688843,0.000549273121741,0.394609659910202
0.748651180220655,0.124425277113914,0.000550312036357,0.395277529954910
0.758944291358422,0.124419607222080,0.000550839892016,0.395908027887344
0.769237531777397,0.124413937330246,0.000550831244038,0.396548539400101
0.779530966118182,0.124408267438412,0.000550635581144,0.397199213504791
0.790616312492356,0.124402165412903,0.000550282086135,0.397911369800568
0.800909940754951,0.124396502971649,0.000549724792580,0.398583322763443
0.811203762939357,0.124390847980976,0.000549570130470,0.399265646934509
0.822289497157152,0.124384753406048,0.000550260457446,0.400012046098709
0.832583577903972,0.124379083514214,0.000551873661324,0.400715887546539
0.842877787931999,0.124373391270638,0.000554078733837,0.401430100202560
0.853963974634019,0.124367237091064,0.000556513026559,0.402210831642151
0.864258378583856,0.124361492693424,0.000559455667947,0.402946561574936
0.874552911814901,0.124355718493462,0.000562773648949,0.403692603111267
0.885639421719938,0.124349460005760,0.000565904716207,0.404507637023926
0.895934148872793,0.124343618750572,0.000569210155396,0.405275255441666
0.906228940666251,0.124337740242481,0.000572099669344,0.406053334474564
0.916523861740916,0.124331839382648,0.000574598932084,0.406841993331909
0.927610824130178,0.124325454235077,0.000577034613887,0.407703280448914
0.937905874486050,0.124319501221180,0.000579324125453,0.408514291048050
0.948200989482526,0.124313525855541,0.000581212509970,0.409336239099503
0.959288016512391,0.124307073652744,0.000582256095986,0.410233795642853
0.969583196149470,0.124301075935364,0.000582573472538,0.411078870296478
0.979878440427153,0.124295078217983,0.000582249055192,0.411935210227966
0.990965661378828,0.124288626015186,0.000581900611711,0.412870079278946
1.001260905656511,0.124282635748386,0.000581484280937,0.413749963045120
1.011556214574797,0.124276652932167,0.000581200210738,0.414641201496124
1.022643500167077,0.124270208179951,0.000581546894067,0.415613651275635
1.032938873725966,0.124264217913151,0.000582924339384,0.416528344154358
1.043234311925459,0.124258205294609,0.000585722865919,0.417454272508621
1.054321726798946,0.124251693487167,0.000588508584131,0.418463975191116
1.064617229639042,0.124245621263981,0.000591602929219,0.419413268566132
1.074912732479139,0.124239511787891,0.000595585002111,0.420373827219009
1.085208170678632,0.124233357608318,0.000600008789478,0.421345770359039
1.096295585552118,0.124226681888103,0.000604190035398,0.422405362129211
1.106591023751611,0.124220438301563,0.000608613073149,0.423401325941086
1.116886461951105,0.124214150011539,0.000612904670032,0.424409121274948
1.127973747543384,0.124207332730293,0.000616389062699,0.425507843494415
1.138269185742877,0.124200969934464,0.000619114176297,0.426540672779083
1.148564365379956,0.124194584786892,0.000621278481291,0.427585750818253
1.159651521691028,0.124187685549259,0.000622676028442,0.428725004196167
1.169946572046900,0.124181270599365,0.000622748251056,0.429795801639557
1.180241622402773,0.124174863100052,0.000622683558187,0.430878996849060
1.191328520151431,0.124167956411839,0.000623384231156,0.432059437036514
1.201623441226096,0.124161534011364,0.000623845559740,0.433168381452560
1.211918233019555,0.124155111610889,0.000625300849664,0.434289634227753
1.222212895531806,0.124148659408092,0.000627933116745,0.435423195362091
1.233299405436843,0.124141685664654,0.000630728460531,0.436657696962357
