0,0.000131
0.0031744,0.020216
0.0063488,0.033125
0.0095232,0.045923
0.012698,0.073801
0.015872,0.056072
0.019046,0.057874
0.022221,0.093308
0.025395,0.03223
0.02857,0.017758
0.031744,0.024845
0.034918,0.037627
0.038093,0.040808
0.041267,0.05492
0.044442,0.051341
0.047616,0.039941
0.050791,0.051772
0.053965,0.044232
0.057139,0.058047
0.060314,0.085624
0.063488,0.056116
0.066663,0.10137
0.069837,0.12676
0.073011,0.13958
0.076186,0.11926
0.07936,0.16601
0.082535,0.079558
0.085709,0.071256
0.088883,0.11164
0.092058,0.068672
0.095232,0.082435
0.098407,0.1432
0.10158,0.082585
0.10476,0.057983
0.10793,0.048332
0.1111,0.048179
0.11428,0.074951
0.11745,0.1148
0.12063,0.083665
0.1238,0.046966
0.12698,0.086732
0.13015,0.079498
0.13333,0.058898
0.1365,0.058129
0.13967,0.052023
0.14285,0.064556
0.14602,0.14367
0.1492,0.084037
0.15237,0.064335
0.15555,0.069651
0.15872,0.064388
0.16189,0.10842
0.16507,0.14052
0.16824,0.096044
0.17142,0.075962
0.17459,0.10364
0.17777,0.15255
0.18094,0.15343
0.18412,0.1234
0.18729,0.16635
0.19046,0.4787
0.19364,0.40076
0.19681,0.75682
0.19999,1.8604
0.20316,3.155
0.20634,30.376
0.20951,94.724
0.21269,24.954
0.21586,4.7144
0.21903,1.7019
0.22221,1.1239
0.22538,0.71904
0.22856,0.68839
0.23173,0.71568
0.23491,0.46019
0.23808,0.48439
0.24125,0.68793
0.24443,0.26416
0.2476,0.17288
0.25078,0.33363
0.25395,0.30576
0.25713,0.22212
0.2603,0.13627
0.26348,0.23886
0.26665,0.23391
0.26982,0.18867
0.273,0.21712
0.27617,0.10072
0.27935,0.26208
0.28252,0.35758
0.2857,0.18663
0.28887,0.12418
0.29205,0.09567
0.29522,0.11912
0.29839,0.19175
0.30157,0.11846
0.30474,0.078783
0.30792,0.1416
0.31109,0.12456
0.31427,0.050175
0.31744,0.073699
0.32062,0.13265
0.32379,0.083393
0.32696,0.13755
0.33014,0.20375
0.33331,0.23866
0.33649,0.18248
0.33966,0.10508
0.34284,0.080038
0.34601,0.1479
0.34918,0.084874
0.35236,0.15485
0.35553,0.17636
0.35871,0.11733
0.36188,0.15329
0.36506,0.10615
0.36823,0.080881
0.37141,0.092724
0.37458,0.17093
0.37775,0.11108
0.38093,0.1072
0.3841,0.13806
0.38728,0.21156
0.39045,0.12453
0.39363,0.074525
0.3968,0.064709
0.39998,0.020185
0.40315,0.038796
0.40632,0.1254
0.4095,0.17812
0.41267,0.16016
0.41585,0.12367
0.41902,0.097229
0.4222,0.10608
0.42537,0.07415
0.42855,0.072176
0.43172,0.084481
0.43489,0.080588
0.43807,0.056634
0.44124,0.13403
0.44442,0.10992
0.44759,0.045009
0.45077,0.1205
0.45394,0.16488
0.45711,0.085632
0.46029,0.037026
0.46346,0.070925
0.46664,0.051323
0.46981,0.04205
0.47299,0.10442
0.47616,0.13999
0.47934,0.11263
0.48251,0.052813
0.48568,0.091164
0.48886,0.066148
0.49203,0.063043
0.49521,0.060711
0.49838,0.098227
0.50156,0.073961
0.50473,0.048114
0.50791,0.034594
0.51108,0.044545
0.51425,0.12876
0.51743,0.16358
0.5206,0.051578
0.52378,0.037863
0.52695,0.06485
0.53013,0.084271
0.5333,0.13182
0.53647,0.078439
0.53965,0.054349
0.54282,0.04246
0.546,0.033419
0.54917,0.070483
0.55235,0.13369
0.55552,0.081665
0.5587,0.1015
0.56187,0.13596
0.56504,0.079113
0.56822,0.082004
0.57139,0.11262
0.57457,0.058576
0.57774,0.051
0.58092,0.066514
0.58409,0.12208
0.58727,0.12636
0.59044,0.11005
0.59361,0.12904
0.59679,0.11101
0.59996,0.16336
0.60314,0.18122
0.60631,0.11375
0.60949,0.21459
0.61266,0.31542
0.61584,0.38669
0.61901,0.65321
0.62218,0.73705
0.62536,1.4684
0.62853,1.5471
0.63171,0.8087
0.63488,1.2512
0.63806,0.6395
0.64123,0.26791
0.6444,0.15914
0.64758,0.14549
0.65075,0.41515
0.65393,0.43414
0.6571,0.27131
0.66028,0.17952
0.66345,0.06496
0.66663,0.055726
0.6698,0.070168
0.67297,0.13269
0.67615,0.21416
0.67932,0.049443
0.6825,0.067644
0.68567,0.089832
0.68885,0.073039
0.69202,0.035169
0.6952,0.050353
0.69837,0.11919
0.70154,0.16551
0.70472,0.097451
0.70789,0.07124
0.71107,0.069193
0.71424,0.097072
0.71742,0.092725
0.72059,0.025218
0.72376,0.029146
0.72694,0.12442
0.73011,0.08033
0.73329,0.050058
0.73646,0.04566
0.73964,0.10712
0.74281,0.050634
0.74599,0.026811
0.74916,0.046324
0.75233,0.063836
0.75551,0.10385
0.75868,0.07554
0.76186,0.070281
0.76503,0.094896
0.76821,0.07594
0.77138,0.037755
0.77456,0.031196
0.77773,0.015487
0.7809,0.030497
0.78408,0.036226
0.78725,0.04836
0.79043,0.067116
0.7936,0.027389
0.79678,0.025503
0.79995,0.015316
0.80313,0.026702
0.8063,0.040192
0.80947,0.038646
0.81265,0.050695
0.81582,0.056508
0.819,0.032635
0.82217,0.04966
0.82535,0.059583
0.82852,0.069939
0.83169,0.064021
0.83487,0.043304
0.83804,0.09521
0.84122,0.048185
0.84439,0.0072439
0.84757,0.0085939
0.85074,0.027227
0.85392,0.047869
0.85709,0.059367
0.86026,0.041447
0.86344,0.0091979
0.86661,0.0087791
0.86979,0.016535
0.87296,0.058577
0.87614,0.080369
0.87931,0.052712
0.88249,0.027628
0.88566,0.020753
0.88883,0.013881
0.89201,0.055786
0.89518,0.0794
0.89836,0.056721
0.90153,0.045219
0.90471,0.01885
0.90788,0.01849
0.91105,0.028661
0.91423,0.02967
0.9174,0.036071
0.92058,0.045793
0.92375,0.04335
0.92693,0.075603
0.9301,0.042347
0.93328,0.0096519
0.93645,0.0097992
0.93962,0.024008
0.9428,0.045287
0.94597,0.083028
0.94915,0.040638
0.95232,0.044395
0.9555,0.021869
0.95867,0.010646
0.96185,0.010981
0.96502,0.015742
0.96819,0.013279
0.97137,0.039986
0.97454,0.048988
0.97772,0.040319
0.98089,0.025213
0.98407,0.037774
0.98724,0.050081
0.99042,0.058692
0.99359,0.036159
0.99676,0.042376
0.99994,0.052045
1.0031,0.047556
1.0063,0.018103
1.0095,0.049626
1.0126,0.040514
1.0158,0.03711
1.019,0.02054
1.0222,0.0057706
1.0253,0.010791
1.0285,0.046634
1.0317,0.048309
1.0349,0.05613
1.038,0.06
1.0412,0.092274
1.0444,0.073411
1.0476,0.070685
1.0507,0.059967
1.0539,0.03758
1.0571,0.041151
1.0603,0.062219
