0,0.00089514
0.0032258,0.19115
0.0064517,0.14448
0.0096775,0.086941
0.012903,0.17388
0.016129,0.22589
0.019355,0.14595
0.022581,0.15662
0.025807,0.16854
0.029033,0.10347
0.032258,0.25986
0.035484,0.19765
0.03871,0.14705
0.041936,0.12297
0.045162,0.14027
0.048388,0.16152
0.051614,0.31697
0.054839,0.23634
0.058065,0.29051
0.061291,0.34495
0.064517,0.39303
0.067743,0.27986
0.070969,0.3399
0.074194,0.41198
0.07742,0.2665
0.080646,0.26753
0.083872,0.28988
0.087098,0.20487
0.090324,0.19323
0.09355,0.19372
0.096775,0.085672
0.1,0.090372
0.10323,0.23174
0.10645,0.16593
0.10968,0.15744
0.1129,0.23592
0.11613,0.1396
0.11936,0.21932
0.12258,0.12136
0.12581,0.098452
0.12903,0.099317
0.13226,0.17013
0.13549,0.158
0.13871,0.14979
0.14194,0.15343
0.14516,0.15864
0.14839,0.17645
0.15161,0.12692
0.15484,0.096254
0.15807,0.10548
0.16129,0.11577
0.16452,0.17801
0.16774,0.17252
0.17097,0.22637
0.1742,0.28336
0.17742,0.17306
0.18065,0.14983
0.18387,0.14197
0.1871,0.096674
0.19032,0.076897
0.19355,0.12314
0.19678,0.18997
0.2,0.099247
0.20323,0.11791
0.20645,0.14066
0.20968,0.19136
0.21291,0.21815
0.21613,0.058215
0.21936,0.099186
0.22258,0.087301
0.22581,0.062451
0.22904,0.11899
0.23226,0.18671
0.23549,0.097663
0.23871,0.13239
0.24194,0.067566
0.24516,0.052028
0.24839,0.10277
0.25162,0.19799
0.25484,0.1489
0.25807,0.087826
0.26129,0.07855
0.26452,0.062334
0.26775,0.061294
0.27097,0.12204
0.2742,0.15268
0.27742,0.095521
0.28065,0.071824
0.28387,0.059697
0.2871,0.21261
0.29033,0.15386
0.29355,0.091084
0.29678,0.13481
0.3,0.099309
0.30323,0.055484
0.30646,0.071905
0.30968,0.092569
0.31291,0.14202
0.31613,0.077139
0.31936,0.099187
0.32258,0.10924
0.32581,0.081861
0.32904,0.10526
0.33226,0.18236
0.33549,0.23742
0.33871,0.090235
0.34194,0.083214
0.34517,0.11573
0.34839,0.15881
0.35162,0.084482
0.35484,0.12887
0.35807,0.10701
0.36129,0.10935
0.36452,0.14069
0.36775,0.04408
0.37097,0.068539
0.3742,0.085585
0.37742,0.10764
0.38065,0.092386
0.38388,0.10418
0.3871,0.10645
0.39033,0.15762
0.39355,0.1007
0.39678,0.09709
0.40001,0.15245
0.40323,0.22711
0.40646,0.12392
0.40968,0.083548
0.41291,0.10951
0.41613,0.17005
0.41936,0.15922
0.42259,0.30898
0.42581,0.38444
0.42904,0.2108
0.43226,0.098075
0.43549,0.054476
0.43872,0.053895
0.44194,0.069736
0.44517,0.075623
0.44839,0.041358
0.45162,0.047459
0.45484,0.026999
0.45807,0.03485
0.4613,0.073653
0.46452,0.053659
0.46775,0.032345
0.47097,0.045515
0.4742,0.059298
0.47743,0.10679
0.48065,0.10445
0.48388,0.070223
0.4871,0.078914
0.49033,0.061768
0.49355,0.068145
0.49678,0.084728
0.50001,0.09345
0.50323,0.062461
0.50646,0.067654
0.50968,0.099358
0.51291,0.068671
0.51614,0.076542
0.51936,0.098285
0.52259,0.13469
0.52581,0.049369
0.52904,0.059275
0.53226,0.031086
0.53549,0.049207
0.53872,0.085867
0.54194,0.083524
0.54517,0.066182
0.54839,0.047082
0.55162,0.060863
0.55485,0.10285
0.55807,0.047249
0.5613,0.041773
0.56452,0.052682
0.56775,0.024625
0.57097,0.025808
0.5742,0.054724
0.57743,0.026658
0.58065,0.069561
0.58388,0.14128
0.5871,0.097727
0.59033,0.057521
0.59356,0.044325
0.59678,0.055582
0.60001,0.053747
0.60323,0.052474
0.60646,0.054276
0.60969,0.087182
0.61291,0.10155
0.61614,0.072597
0.61936,0.082216
0.62259,0.062779
0.62581,0.047147
0.62904,0.017601
0.63227,0.037788
0.63549,0.11596
0.63872,0.089754
0.64194,0.041204
0.64517,0.039677
0.6484,0.046514
0.65162,0.054204
0.65485,0.06943
0.65807,0.051874
0.6613,0.026197
0.66452,0.05402
0.66775,0.088052
0.67098,0.083429
0.6742,0.023458
0.67743,0.015094
0.68065,0.032446
0.68388,0.050559
0.68711,0.021639
0.69033,0.052535
0.69356,0.04341
0.69678,0.024473
0.70001,0.050097
0.70323,0.055769
0.70646,0.097933
0.70969,0.054859
0.71291,0.049417
0.71614,0.051163
0.71936,0.059474
0.72259,0.078795
0.72582,0.045572
0.72904,0.021191
0.73227,0.023376
0.73549,0.037961
0.73872,0.028715
0.74194,0.037499
0.74517,0.071372
0.7484,0.056038
0.75162,0.024687
0.75485,0.03444
0.75807,0.052841
0.7613,0.036786
0.76453,0.031958
0.76775,0.043723
0.77098,0.086875
0.7742,0.067553
0.77743,0.029061
0.78066,0.044966
0.78388,0.048694
0.78711,0.041085
0.79033,0.037593
0.79356,0.034729
0.79678,0.037359
0.80001,0.044191
0.80324,0.075459
0.80646,0.049027
0.80969,0.037416
0.81291,0.033599
0.81614,0.04777
0.81937,0.045841
0.82259,0.07106
0.82582,0.06874
0.82904,0.034165
0.83227,0.03226
0.83549,0.023249
0.83872,0.012203
0.84195,0.014334
0.84517,0.028112
0.8484,0.0196
0.85162,0.02075
0.85485,0.023249
0.85808,0.023654
0.8613,0.017676
0.86453,0.016194
0.86775,0.024422
0.87098,0.030359
0.8742,0.023461
0.87743,0.017189
0.88066,0.036448
0.88388,0.032289
0.88711,0.01552
0.89033,0.019506
0.89356,0.023062
0.89679,0.030195
0.90001,0.027082
0.90324,0.017671
0.90646,0.020053
0.90969,0.033731
0.91291,0.0409
0.91614,0.008763
0.91937,0.01415
0.92259,0.021279
0.92582,0.033087
0.92904,0.048531
0.93227,0.059956
0.9355,0.032646
0.93872,0.027115
0.94195,0.020299
0.94517,0.027481
0.9484,0.030095
0.95162,0.026127
0.95485,0.014764
0.95808,0.011238
0.9613,0.012285
0.96453,0.018742
0.96775,0.017941
0.97098,0.013197
0.97421,0.015672
0.97743,0.011073
0.98066,0.0068538
0.98388,0.011635
0.98711,0.022611
0.99034,0.023055
0.99356,0.015527
0.99679,0.015097
1,0.029817
1.0032,0.018635
1.0065,0.016665
1.0097,0.024619
1.0129,0.020813
1.0161,0.0096122
1.0194,0.008231
1.0226,0.0057824
1.0258,0.0079691
1.029,0.014217
1.0323,0.026786
1.0355,0.03866
1.0387,0.045345
1.0419,0.026488
1.0452,0.02797
1.0484,0.02912
1.0516,0.026785
1.0549,0.026255
1.0581,0.027933
1.0613,0.02009
1.0645,0.015836
1.0678,0.012639
1.071,0.010199
1.0742,0.012182
1.0774,0.012339
1.0807,0.011878
1.0839,0.027029
1.0871,0.019608
1.0903,0.026899
1.0936,0.027695
1.0968,0.012945
1.1,0.010684
1.1032,0.003959
1.1065,0.0043698
1.1097,0.0084913
1.1129,0.016482
1.1161,0.014817
1.1194,0.011209
1.1226,0.011785
1.1258,0.039851
1.129,0.052716
1.1323,0.046333
1.1355,0.02994
1.1387,0.018567
1.1419,0.013085
1.1452,0.02049
1.1484,0.029945
1.1516,0.024586
1.1549,0.019081
1.1581,0.018936
1.1613,0.022243
1.1645,0.019082
1.1678,0.0043334
1.171,0.0075425
1.1742,0.015549
1.1774,0.015191
1.1807,0.009706
1.1839,0.01194
1.1871,0.017717
1.1903,0.016288
1.1936,0.0090463
1.1968,0.019306
1.2,0.01459
1.2032,0.012096
1.2065,0.027366
1.2097,0.023468
1.2129,0.0093058
1.2161,0.0090545
1.2194,0.0066151
1.2226,0.0086308
1.2258,0.01364
1.229,0.017963
1.2323,0.012332
1.2355,0.0095396
1.2387,0.018687
1.242,0.013135
1.2452,0.00767
1.2484,0.013199
1.2516,0.020688
1.2549,0.0085061
1.2581,0.00678
1.2613,0.0087833
1.2645,0.014158
1.2678,0.017216
1.271,0.01592
1.2742,0.028229
1.2774,0.024193
1.2807,0.011038
1.2839,0.0073205
1.2871,0.014244
1.2903,0.01175
1.2936,0.0056948
1.2968,0.0078606
1.3,0.018071
1.3032,0.014952
1.3065,0.0045209
1.3097,0.0081902
1.3129,0.011377
1.3161,0.0099392
1.3194,0.02133
1.3226,0.01471
1.3258,0.0089634
1.329,0.011757
1.3323,0.00553
1.3355,0.0040046
1.3387,0.011504
1.342,0.0088876
1.3452,0.014742
1.3484,0.011148
1.3516,0.01338
1.3549,0.0074817
1.3581,0.0067211
1.3613,0.0081629
1.3645,0.0085522
1.3678,0.0082875
1.371,0.0052643
1.3742,0.0099252
1.3774,0.010458
1.3807,0.0073828
1.3839,0.0088883
1.3871,0.010094
1.3903,0.017785
1.3936,0.028736
1.3968,0.010408
1.4,0.0085108
1.4032,0.010939
1.4065,0.020042
1.4097,0.017761
1.4129,0.012747
1.4161,0.01262
1.4194,0.013446
1.4226,0.0073669
1.4258,0.013177
1.4291,0.0073061
1.4323,0.015713
1.4355,0.022572
1.4387,0.0089284
1.442,0.0092487
1.4452,0.004094
1.4484,0.0051672
1.4516,0.01296
1.4549,0.01773
1.4581,0.012617
1.4613,0.0073765
1.4645,0.0072363
1.4678,0.012913
1.471,0.028471
1.4742,0.025662
1.4774,0.0079286
1.4807,0.0099872
1.4839,0.0094034
1.4871,0.012414
1.4903,0.014454
1.4936,0.0096494
1.4968,0.0021931
1.5,0.006273
1.5032,0.01943
1.5065,0.017502
1.5097,0.0055032
1.5129,0.0076478
1.5161,0.0092426
1.5194,0.014254
1.5226,0.018939
1.5258,0.012834
1.5291,0.011595
1.5323,0.0099155
1.5355,0.0097932
1.5387,0.0080845
1.542,0.009601
1.5452,0.0050891
1.5484,0.0040732
1.5516,0.016791
1.5549,0.01256
1.5581,0.0059224
1.5613,0.0060913
1.5645,0.0056838
1.5678,0.0083073
1.571,0.010565
1.5742,0.01545
1.5774,0.017491
1.5807,0.010142
1.5839,0.0086004
1.5871,0.017335
1.5903,0.0059772
1.5936,0.0026199
1.5968,0.0026998
1.6,0.0035885
1.6032,0.0055536
1.6065,0.0096948
1.6097,0.010198
1.6129,0.0078962
1.6161,0.0066521
1.6194,0.0083266
1.6226,0.0068846
1.6258,0.0090328
1.6291,0.0062021
1.6323,0.0057172
1.6355,0.002593
1.6387,0.0075718
1.642,0.0079341
1.6452,0.0083132
1.6484,0.011559
1.6516,0.010765
1.6549,0.0097103
1.6581,0.004138
1.6613,0.0064032
1.6645,0.0079643
1.6678,0.015525
1.671,0.015173
1.6742,0.013528
1.6774,0.016204
1.6807,0.0139
1.6839,0.013319
1.6871,0.0062909
1.6903,0.0062229
1.6936,0.010039
1.6968,0.0097875
1.7,0.0038652
1.7032,0.0078025
1.7065,0.016843
1.7097,0.0093477
1.7129,0.0066716
