n,t,dt,action,error
59,0.004728760364967256,0.00011668352362323994,accept,0.14148875710090097
60,0.004845443888590496,0.00011788137524684828,accept,0.14369995778944236
61,0.0049633252638373445,0.00011888724982455051,accept,0.14666339274333293
62,0.005082212513661895,0.0001195643697732947,accept,0.1522984928268307
63,0.0052017768834351896,0.00011954743227837584,accept,0.15474900229299057
64,0.005321324315713565,0.00011949644289423299,accept,0.14974535678150844
65,0.005440820758607798,0.00012035749710613025,accept,0.1486119572784706
66,0.005561178255713928,0.0001211055803276194,accept,0.16235380621588366
67,0.005682283836041547,0.00011970657113889068,accept,0.17010844756093182
68,0.005801990407180438,0.00011803236710658492,accept,0.16293027685120248
69,0.005920022774287023,0.0001177755645907909,accept,0.15028851557803485
70,0.006037798338877814,0.00011899940405888056,accept,0.14535600114298108
71,0.006156797742936695,0.00012029007054623265,accept,0.142713090187133
72,0.0062770878134829275,0.00012172556417956387,accept,0.14417075684697223
73,0.006398813377662491,0.00012276526880294024,accept,0.14725246320452245
74,0.006521578646465432,0.00012339827640607813,accept,0.14606605979594403
75,0.00664497692287151,0.00012442758068981698,accept,0.14201171100081916
76,0.006769404503561327,0.00012607954456368844,accept,0.13953242424354814
77,0.006895484048125016,0.0001279226000928591,accept,0.14025841320134685
78,0.007023406648217875,0.00012949015804034804,accept,0.14232059213371503
79,0.007152896806258222,0.00013075527165194907,accept,0.1452580064775884
80,0.007283652077910171,0.00013165184792332475,accept,0.1498920041683747
81,0.007415303925833496,0.0001319473436373043,accept,0.1536056058859242
82,0.0075472512694708,0.00013192425356651935,accept,0.15098483395187745
83,0.00767917552303732,0.00013258767772638362,accept,0.14736900402483102
84,0.007811763200763704,0.00013371309812082064,accept,0.1589548124836257
85,0.007945476298884525,0.00013263130164068134,accept,0.21382143380151022
86,0.008078107600525205,0.000124873864914174,accept,0.6507150223113028
87,0.00820298146543938,9.676185175279804e-05,reject,1.1912134881412513
88,0.00820298146543938,7.244034299477676e-05,accept,0.5757372578280359
89,0.008275421808434156,6.441114072141986e-05,accept,0.07885741867823674
90,0.008339832949155575,8.113037887687042e-05,accept,0.035081467445275454
91,0.008420963328032445,0.0001030971171107462,accept,0.05416046572449102
92,0.008524060445143191,0.00011327896533333762,accept,0.07489907907081146
93,0.008637339410476529,0.00012070979898071709,accept,0.09283095675568996
