-5,1.0307,-0.0015221
-4.99,1.0308,-0.0014979
-4.98,1.0309,-0.0014738
-4.97,1.031,-0.0014496
-4.96,1.0311,-0.0014254
-4.95,1.0311,-0.0014013
-4.94,1.0312,-0.0013771
-4.93,1.0313,-0.001353
-4.92,1.0314,-0.0013288
-4.91,1.0315,-0.0013046
-4.9,1.0316,-0.0012805
-4.89,1.0316,-0.0012563
-4.88,1.0317,-0.0012322
-4.87,1.0318,-0.001208
-4.86,1.0319,-0.0011838
-4.85,1.032,-0.0011597
-4.84,1.0321,-0.0011355
-4.83,1.0321,-0.0011114
-4.82,1.0322,-0.0010872
-4.81,1.0323,-0.001063
-4.8,1.0324,-0.0010389
-4.79,1.0325,-0.0010147
-4.78,1.0326,-0.00099055
-4.77,1.0326,-0.00096639
-4.76,1.0327,-0.00094223
-4.75,1.0328,-0.00091807
-4.74,1.0329,-0.00088528
-4.73,1.033,-0.0008525
-4.72,1.0331,-0.00081972
-4.71,1.0332,-0.00078694
-4.7,1.0333,-0.00075415
-4.69,1.0334,-0.00072137
-4.68,1.0334,-0.00068859
-4.67,1.0335,-0.00065581
-4.66,1.0336,-0.00062302
-4.65,1.0337,-0.00059024
-4.64,1.0338,-0.00055746
-4.63,1.0339,-0.00052468
-4.62,1.034,-0.00049189
-4.61,1.0341,-0.00045911
-4.6,1.0342,-0.00042633
-4.59,1.0343,-0.00039355
-4.58,1.0344,-0.00036076
-4.57,1.0345,-0.00032798
-4.56,1.0345,-0.0002952
-4.55,1.0346,-0.00026242
-4.54,1.0347,-0.00022963
-4.53,1.0348,-0.00019685
-4.52,1.0349,-0.00016407
-4.51,1.035,-0.00013129
-4.5,1.0351,-9.8503e-05
-4.49,1.0352,-5.506e-05
-4.48,1.0353,-1.1619e-05
-4.47,1.0354,3.1824e-05
-4.46,1.0355,7.5265e-05
-4.45,1.0356,0.00011871
-4.44,1.0357,0.00016215
-4.43,1.0358,0.00020559
-4.42,1.0359,0.00024903
-4.41,1.036,0.00029248
-4.4,1.0361,0.00033592
-4.39,1.0362,0.00037936
-4.38,1.0363,0.0004228
-4.37,1.0364,0.00046624
-4.36,1.0365,0.00050968
-4.35,1.0366,0.00055313
-4.34,1.0367,0.00059657
-4.33,1.0368,0.00064001
-4.32,1.0369,0.00068345
-4.31,1.037,0.00072689
-4.3,1.0371,0.00077033
-4.29,1.0372,0.00081378
-4.28,1.0373,0.00085722
-4.27,1.0374,0.00090066
-4.26,1.0375,0.0009441
-4.25,1.0376,0.00098755
-4.24,1.0377,0.0010446
-4.23,1.0378,0.0011016
-4.22,1.0379,0.0011586
-4.21,1.038,0.0012156
-4.2,1.0382,0.0012726
-4.19,1.0383,0.0013296
-4.18,1.0384,0.0013866
-4.17,1.0385,0.0014436
-4.16,1.0386,0.0015006
-4.15,1.0387,0.0015576
-4.14,1.0388,0.0016147
-4.13,1.0389,0.0016717
-4.12,1.039,0.0017287
-4.11,1.0391,0.0017857
-4.1,1.0393,0.0018427
-4.09,1.0394,0.0018997
-4.08,1.0395,0.0019567
-4.07,1.0396,0.0020137
-4.06,1.0397,0.0020707
-4.05,1.0398,0.0021278
-4.04,1.0399,0.0021848
-4.03,1.04,0.0022418
-4.02,1.0401,0.0022988
-4.01,1.0403,0.0023558
-4,1.0404,0.0024128
-3.99,1.0405,0.0024872
-3.98,1.0406,0.0025616
-3.97,1.0407,0.002636
-3.96,1.0408,0.0027104
-3.95,1.041,0.0027849
-3.94,1.0411,0.0028593
-3.93,1.0412,0.0029337
-3.92,1.0413,0.0030081
-3.91,1.0415,0.0030825
-3.9,1.0416,0.0031569
-3.89,1.0417,0.0032313
-3.88,1.0418,0.0033057
-3.87,1.0419,0.0033801
-3.86,1.0421,0.0034546
-3.85,1.0422,0.003529
-3.84,1.0423,0.0036034
-3.83,1.0424,0.0036778
-3.82,1.0425,0.0037522
-3.81,1.0427,0.0038266
-3.8,1.0428,0.003901
-3.79,1.0429,0.0039754
-3.78,1.043,0.0040498
-3.77,1.0431,0.0041242
-3.76,1.0433,0.0041987
-3.75,1.0434,0.0042731
-3.74,1.0435,0.0043696
-3.73,1.0437,0.0044661
-3.72,1.0438,0.0045627
-3.71,1.0439,0.0046592
-3.7,1.0441,0.0047558
-3.69,1.0442,0.0048523
-3.68,1.0443,0.0049488
-3.67,1.0445,0.0050454
-3.66,1.0446,0.0051419
-3.65,1.0447,0.0052384
-3.64,1.0449,0.005335
-3.63,1.045,0.0054315
-3.62,1.0451,0.005528
-3.61,1.0453,0.0056246
-3.6,1.0454,0.0057211
-3.59,1.0455,0.0058176
-3.58,1.0457,0.0059142
-3.57,1.0458,0.0060107
-3.56,1.0459,0.0061072
-3.55,1.0461,0.0062038
-3.54,1.0462,0.0063003
-3.53,1.0463,0.0063968
-3.52,1.0465,0.0064934
-3.51,1.0466,0.0065899
-3.5,1.0467,0.0066865
-3.49,1.0469,0.0068118
